aX,aY,aZ,gX,gY,gZ
0.081,-0.501,-0.454,-11.658,-35.461,-18.921
0.083,-0.606,-0.440,-10.559,-43.945,-13.672
0.093,-0.613,-0.399,-9.460,-52.612,-7.019
0.108,-0.532,-0.300,-7.935,-61.707,0.061
0.120,-0.415,-0.185,-8.179,-69.519,6.531
0.132,-0.324,-0.067,-7.935,-76.355,11.597
0.153,-0.253,0.008,-6.897,-81.299,15.503
0.174,-0.199,0.060,-5.737,-85.632,18.860
0.199,-0.155,0.079,-4.761,-89.539,21.545
0.217,-0.129,0.051,-3.357,-93.445,23.987
0.249,-0.102,-0.022,-3.479,-97.900,26.062
0.292,-0.033,-0.067,-3.479,-103.943,27.771
0.312,0.013,-0.011,-2.686,-112.610,28.809
0.333,0.021,0.135,-0.610,-122.009,29.236
0.346,0.015,0.336,3.540,-130.188,29.602
0.351,0.018,0.562,8.789,-135.925,30.029
0.370,0.063,0.774,13.428,-139.404,30.823
0.397,0.142,0.968,15.625,-140.320,30.945
0.432,0.187,1.143,16.541,-139.221,30.334
0.490,0.149,1.271,16.724,-135.559,28.992
0.570,0.076,1.373,16.968,-130.981,27.893
0.647,-0.008,1.444,16.357,-125.916,28.259
0.739,-0.088,1.448,16.357,-119.446,30.273
0.833,-0.107,1.428,16.785,-113.770,33.752
0.925,-0.071,1.445,15.808,-108.948,37.781
0.999,0.037,1.594,14.221,-106.262,41.809
1.062,0.141,1.893,12.512,-105.652,45.349
1.139,0.220,2.232,9.705,-101.746,47.668
1.220,0.309,2.492,6.775,-88.379,49.988
1.307,0.451,2.759,3.174,-75.317,52.246
1.375,0.602,2.929,-1.343,-57.922,53.162
1.423,0.756,3.033,-4.211,-37.537,53.040
1.452,0.899,3.105,-6.348,-17.273,51.147
1.446,0.991,3.131,-9.094,3.357,47.607
1.412,1.062,3.073,-12.451,25.757,43.457
1.347,1.102,2.907,-16.174,48.706,38.574
1.285,1.134,2.643,-20.752,70.557,33.447
1.210,1.182,2.344,-26.001,89.355,28.015
1.134,1.219,2.034,-31.738,104.980,21.790
1.063,1.251,1.688,-36.743,117.371,14.832
1.006,1.280,1.382,-39.368,125.183,7.568
0.949,1.328,1.137,-40.405,131.409,-0.244
0.873,1.355,0.910,-39.551,136.536,-8.118
0.812,1.316,0.843,-40.100,129.578,-18.127
0.733,1.257,0.792,-39.429,126.282,-27.832
0.657,1.195,0.771,-37.720,124.023,-37.048
0.584,1.129,0.728,-35.461,122.437,-45.715
0.516,1.057,0.667,-32.227,121.094,-53.833
0.452,0.988,0.603,-28.442,119.812,-61.340
0.382,0.903,0.544,-24.902,117.920,-68.481
0.319,0.794,0.488,-22.095,115.479,-75.012
0.256,0.666,0.426,-19.836,112.732,-80.688
0.197,0.534,0.356,-17.822,109.863,-85.144
0.149,0.407,0.282,-15.930,106.689,-88.318
0.105,0.296,0.216,-14.221,102.905,-90.271
0.061,0.173,0.144,-13.062,98.999,-91.431
0.028,0.037,0.078,-12.451,94.543,-91.614
0.005,-0.093,0.009,-11.780,89.722,-90.393
-0.007,-0.194,-0.061,-10.925,84.717,-87.524
-0.024,-0.255,-0.126,-10.193,79.285,-83.557
-0.032,-0.321,-0.184,-10.376,73.364,-79.468
-0.042,-0.390,-0.228,-10.620,67.261,-75.012
-0.048,-0.450,-0.269,-11.292,60.913,-69.763
-0.053,-0.489,-0.290,-12.024,54.260,-63.660
-0.056,-0.506,-0.304,-14.038,47.913,-57.617
-0.060,-0.522,-0.336,-16.541,42.114,-51.147
-0.056,-0.510,-0.419,-19.226,37.231,-44.678
-0.042,-0.499,-0.542,-22.461,32.104,-38.269
-0.022,-0.421,-0.654,-25.024,25.085,-31.738
-0.004,-0.350,-0.752,-26.245,16.113,-26.123
0.006,-0.292,-0.810,-27.161,5.615,-21.912
0.017,-0.240,-0.854,-27.100,-5.310,-18.433
0.030,-0.145,-0.827,-26.978,-17.273,-15.381
0.037,-0.043,-0.757,-26.245,-29.663,-13.184
0.052,0.018,-0.704,-25.146,-41.077,-12.329
0.869,-0.235,1.505,-2.197,-89.111,-2.014
0.928,-0.177,1.542,-5.249,-81.482,1.587
0.973,-0.087,1.571,-5.737,-74.402,4.883
1.009,-0.037,1.559,-4.822,-66.956,7.080
1.054,-0.023,1.462,-3.845,-59.021,8.545
1.093,0.003,1.349,-3.906,-52.551,9.888
1.109,0.038,1.292,-4.822,-48.340,11.108
1.120,0.096,1.304,-6.042,-45.227,11.719
1.127,0.189,1.360,-6.287,-42.053,12.024
1.123,0.299,1.425,-6.409,-38.025,11.719
1.114,0.384,1.446,-4.883,-32.776,10.376
1.103,0.398,1.397,-2.380,-26.123,7.690
1.094,0.360,1.296,0.366,-19.958,4.578
1.081,0.316,1.174,2.991,-15.076,2.319
1.055,0.266,1.060,5.127,-11.719,0.549
1.026,0.216,0.959,6.042,-9.277,-0.732
1.003,0.198,0.880,6.165,-7.874,-1.221
0.973,0.197,0.810,6.958,-7.324,-1.160
0.939,0.177,0.783,7.568,-7.568,-1.221
0.903,0.162,0.787,8.179,-7.996,-1.282
0.873,0.164,0.795,8.423,-7.812,-1.099
0.843,0.145,0.803,8.179,-7.263,-0.916
0.816,0.117,0.845,7.385,-6.592,-0.793
0.785,0.099,0.897,5.798,-5.554,-0.244
0.763,0.090,0.920,4.517,-3.784,0.793
0.746,0.071,0.891,3.479,-0.732,1.770
0.733,0.037,0.825,2.136,2.197,2.930
0.727,0.056,0.765,1.404,4.150,4.517
0.718,0.092,0.697,0.977,5.310,6.104
0.711,0.117,0.641,0.549,5.798,7.202
0.702,0.138,0.604,0.183,5.127,7.812
0.694,0.200,0.597,-0.122,3.845,8.179
0.688,0.302,0.589,0.610,2.625,7.935
0.676,0.359,0.602,1.404,1.160,6.287
0.668,0.363,0.638,2.136,-0.488,3.723
0.661,0.349,0.701,2.502,-1.709,0.977
0.650,0.328,0.739,1.953,-1.770,-1.770
0.639,0.260,0.741,1.465,-1.160,-4.028
0.640,0.169,0.724,1.282,-0.366,-5.493
0.633,0.102,0.696,1.587,-0.122,-6.042
0.627,0.049,0.667,1.587,-0.183,-5.920
0.623,0.005,0.644,1.465,-0.549,-5.432
0.625,-0.002,0.646,1.099,-1.282,-4.456
0.623,0.035,0.682,2.014,-2.441,-3.296
0.617,0.063,0.735,1.953,-3.113,-2.441
0.614,0.060,0.779,1.221,-2.930,-2.136
0.618,0.049,0.791,0.732,-1.953,-1.709
0.624,0.053,0.785,0.732,-0.671,-0.977
0.631,0.076,0.762,0.916,0.366,-0.305
0.631,0.074,0.749,1.099,0.732,0.061
0.632,0.046,0.747,0.916,0.977,0.183
0.635,0.026,0.737,0.793,1.160,0.793
0.640,0.033,0.699,0.793,1.709,1.648
0.640,0.051,0.689,0.671,1.587,2.625
0.640,0.072,0.710,0.488,0.916,3.418
0.640,0.104,0.725,0.671,0.732,4.028
0.641,0.137,0.730,0.610,0.916,4.150
0.643,0.160,0.720,0.488,1.343,4.028
0.645,0.152,0.694,0.366,1.709,3.906
0.654,0.141,0.657,0.305,1.770,3.418
0.660,0.161,0.630,0.244,1.648,3.235
0.661,0.181,0.625,0.427,0.488,2.930
0.660,0.175,0.648,0.610,-0.916,2.197
0.658,0.161,0.686,1.282,-1.953,1.465
0.653,0.154,0.727,1.953,-2.380,1.221
0.646,0.136,0.759,1.892,-2.136,0.854
0.646,0.126,0.780,1.221,-1.526,0.793
0.642,0.132,0.781,0.427,-0.366,0.793
0.642,0.139,0.769,-0.610,0.671,0.916
0.642,0.148,0.756,-0.916,1.465,0.916
0.639,0.144,0.727,-0.916,2.136,0.549
0.641,0.122,0.672,-1.099,2.747,0.549
0.645,0.126,0.621,-1.160,2.869,0.488
0.649,0.139,0.593,-1.587,1.953,0.549
0.648,0.148,0.582,-1.465,0.671,0.610
0.646,0.150,0.601,-1.038,-1.160,0.183
0.645,0.146,0.656,-0.366,-2.869,-0.061
0.639,0.131,0.710,0.305,-3.845,-0.488
0.634,0.100,0.741,0.366,-3.784,-0.610
0.634,0.089,0.748,0.427,-3.235,-0.183
0.635,0.104,0.764,-0.061,-2.808,0.244
0.630,0.117,0.798,0.000,-2.380,0.366
0.627,0.108,0.806,-0.366,-1.038,0.366
0.629,0.106,0.792,-0.732,0.305,0.671
0.631,0.099,0.755,-1.465,1.587,0.732
0.639,0.084,0.692,-2.075,2.441,0.854
0.647,0.071,0.617,-2.136,2.747,1.282
0.654,0.081,0.570,-1.648,1.770,2.014
0.650,0.101,0.565,-0.732,-0.427,2.625
0.647,0.125,0.591,-0.671,-2.197,2.686
0.643,0.152,0.653,-0.854,-3.967,2.686
0.636,0.167,0.714,-1.160,-4.822,2.258
0.632,0.172,0.743,-1.099,-4.578,1.648
0.635,0.158,0.752,-0.732,-4.089,0.854
0.639,0.148,0.769,-0.610,-3.479,0.549
0.640,0.119,0.797,-0.549,-2.930,0.183
0.641,0.093,0.800,-0.610,-2.014,0.061
0.643,0.077,0.775,-0.305,-0.732,0.488
0.647,0.067,0.748,-0.610,0.244,0.854
0.646,0.076,0.736,-0.977,0.610,1.526
0.649,0.096,0.711,-0.671,0.793,2.136
0.650,0.104,0.671,-0.366,0.916,2.502
0.652,0.106,0.640,0.610,0.183,2.808
0.653,0.121,0.622,1.038,-0.854,3.052
0.654,0.154,0.637,1.465,-2.197,3.052
0.650,0.184,0.674,1.465,-3.479,2.747
0.647,0.184,0.712,1.404,-4.089,1.831
0.642,0.165,0.740,1.526,-4.089,1.221
0.645,0.163,0.785,1.221,-3.845,0.549
0.642,0.181,0.844,1.038,-3.601,0.183
0.636,0.157,0.869,0.671,-2.075,-0.610
0.639,0.107,0.834,0.916,-0.122,-1.099
0.644,0.066,0.757,1.648,1.892,-0.793
0.648,0.037,0.694,1.526,2.747,0.000
0.650,0.032,0.671,0.916,2.136,0.977
0.649,0.054,0.668,0.305,1.526,2.014
0.651,0.095,0.664,-0.427,0.977,3.174
0.653,0.157,0.669,-0.427,0.244,3.723
0.654,0.210,0.689,0.183,-0.610,3.601
1.012,-0.135,2.439,25.757,-56.824,68.848
1.087,0.093,2.839,14.709,-41.382,78.125
1.133,0.515,3.295,1.282,-26.123,86.914
1.166,1.030,3.613,-12.390,-1.648,90.759
1.163,1.588,3.721,-22.339,35.767,88.867
1.123,2.115,3.620,-27.893,66.528,82.703
1.054,2.476,3.427,-36.438,96.130,66.956
0.959,2.616,3.046,-42.480,123.352,45.410
0.849,2.564,2.432,-44.006,148.621,21.729
0.739,2.408,1.722,-42.969,167.969,-0.793
0.633,2.206,1.177,-43.640,179.443,-21.912
0.516,2.014,0.571,-47.058,190.674,-41.504
0.416,1.856,0.392,-53.101,171.936,-58.899
0.297,1.686,0.149,-56.519,163.025,-75.745
0.178,1.513,0.080,-55.237,151.794,-90.271
0.058,1.279,0.035,-52.673,141.479,-103.699
-0.062,1.017,0.006,-49.133,131.958,-115.601
-0.156,0.720,-0.086,-45.532,124.268,-124.878
-0.231,0.449,-0.192,-42.297,116.211,-130.615
-0.301,0.224,-0.294,-38.330,106.873,-133.484
-0.362,0.020,-0.387,-34.546,96.680,-134.399
-0.415,-0.187,-0.496,-31.738,86.426,-134.094
-0.448,-0.455,-0.589,-29.602,75.439,-132.690
-0.457,-0.786,-0.636,-27.588,62.988,-129.211
-0.448,-1.157,-0.652,-26.428,50.415,-122.681
-0.422,-1.469,-0.687,-24.292,38.818,-110.718
-0.386,-1.648,-0.719,-21.912,27.649,-94.299
-0.354,-1.726,-0.739,-20.264,16.418,-75.439
-0.339,-1.687,-0.744,-20.447,5.676,-55.603
-0.328,-1.520,-0.705,-23.804,-4.639,-36.621
-0.315,-1.226,-0.622,-28.442,-14.587,-19.531
-0.296,-0.882,-0.569,-32.715,-23.437,-5.859
-0.272,-0.624,-0.575,-34.851,-31.311,3.357
-0.241,-0.456,-0.658,-35.095,-39.551,9.094
-0.209,-0.284,-0.792,-32.104,-48.828,13.367
-0.182,-0.136,-0.948,-27.405,-60.303,15.747
-0.174,-0.054,-1.076,-22.705,-74.829,15.564
-0.171,-0.009,-1.169,-17.212,-91.248,14.221
-0.169,0.025,-1.185,-11.169,-110.046,12.024
-0.177,-0.017,-1.062,-5.188,-132.019,8.728
-0.178,-0.124,-0.832,-0.244,-152.649,5.859
-0.165,-0.227,-0.570,4.211,-170.471,4.517
-0.124,-0.320,-0.315,8.728,-185.608,4.761
-0.076,-0.460,0.034,12.695,-200.073,5.737
0.009,-0.604,0.518,18.127,-212.769,7.996
0.109,-0.665,1.131,22.461,-223.022,12.390
0.265,-0.688,1.912,25.330,-231.995,19.348
0.446,-0.695,2.676,23.743,-227.478,27.649
0.670,-0.662,3.304,18.677,-209.778,36.621
0.938,-0.578,3.943,11.902,-188.965,46.875
1.168,-0.324,4.000,4.333,-147.522,57.617
1.371,0.121,4.000,-3.174,-115.723,68.115
1.537,0.672,4.000,-11.963,-78.796,74.219
1.621,1.179,4.000,-19.836,-39.124,75.439
1.645,1.633,4.000,-21.790,0.671,71.838
1.621,1.957,4.000,-25.085,39.307,60.608
1.555,2.126,3.724,-29.358,75.195,44.250
1.456,2.165,2.990,-31.799,105.225,26.062
1.337,2.096,2.241,-33.752,126.526,7.385
1.216,1.950,1.627,-38.025,140.198,-10.315
1.074,1.813,1.171,-43.030,151.917,-27.222
0.918,1.677,0.700,-47.852,160.645,-43.091
0.780,1.591,0.567,-51.147,144.287,-57.251
0.606,1.525,0.411,-51.575,136.353,-70.801
0.424,1.436,0.342,-48.401,129.517,-84.045
0.233,1.308,0.293,-45.349,122.253,-97.473
0.056,1.176,0.170,-41.443,117.615,-109.863
-0.106,1.069,-0.009,-36.926,112.244,-120.911
-0.244,0.926,-0.240,-32.288,105.896,-131.226
-0.380,0.671,-0.455,-25.940,96.130,-141.357
-0.492,0.266,-0.593,-20.569,82.947,-150.513
-0.573,-0.261,-0.704,-17.944,69.702,-156.250
-0.607,-0.821,-0.811,-17.395,56.702,-156.006
-0.603,-1.357,-0.903,-15.625,43.213,-148.743
-0.562,-1.811,-0.928,-14.954,28.503,-134.888
-0.507,-2.153,-0.954,-16.235,14.038,-115.540
-0.438,-2.274,-1.012,-16.846,1.221,-90.515
-0.385,-2.226,-1.045,-19.287,-11.597,-63.293
-0.326,-1.968,-1.045,-23.621,-25.391,-37.170
-0.269,-1.578,-0.970,-30.090,-39.795,-14.526
-0.210,-1.157,-0.857,-34.546,-53.589,3.418
-0.149,-0.812,-0.733,-34.973,-67.261,15.808
-0.058,-0.480,-0.588,-34.729,-80.078,23.804
0.032,-0.149,-0.386,-32.043,-92.957,28.564
0.131,0.103,-0.152,-28.503,-104.675,28.687
0.237,0.224,0.081,-21.851,-114.685,25.635
0.344,0.199,0.328,-13.916,-122.925,20.508
0.440,0.116,0.679,-6.104,-130.676,16.052
0.523,-0.005,1.099,-0.305,-136.658,13.000
0.615,-0.156,1.640,2.258,-142.334,11.292
0.681,-0.237,2.084,1.953,-134.766,12.207
0.763,-0.226,2.429,0.671,-119.385,15.137
0.836,-0.148,2.527,-2.563,-98.328,18.616
0.909,-0.019,2.451,-6.042,-75.500,21.362
0.967,0.122,2.260,-9.949,-55.420,22.766
1.001,0.217,2.038,-12.512,-39.063,22.644
1.022,0.286,1.840,-14.648,-26.245,21.179
1.035,0.369,1.643,-15.564,-15.686,19.104
1.043,0.474,1.409,-15.808,-7.080,16.541
1.046,0.553,1.140,-14.587,-1.770,12.634
1.046,0.601,0.922,-13.733,0.427,7.019
1.032,0.605,0.773,-10.925,-0.427,0.793
1.005,0.571,0.669,-7.324,-3.235,-5.005
0.973,0.504,0.623,-2.563,-6.287,-10.437
0.931,0.405,0.649,2.197,-10.437,-15.686
0.884,0.291,0.725,6.592,-14.343,-19.531
0.845,0.194,0.831,10.132,-16.785,-21.912
0.804,0.109,0.904,11.414,-16.541,-22.766
0.771,0.017,0.938,10.376,-15.076,-22.766
0.747,-0.053,0.961,7.629,-12.756,-21.667
0.727,-0.083,0.976,4.517,-10.254,-19.531
0.708,-0.079,0.971,2.014,-7.812,-16.907
0.690,-0.090,0.970,0.244,-5.798,-14.526
0.663,-0.112,0.970,0.244,-4.578,-12.146
0.638,-0.143,0.974,0.305,-2.747,-9.766
0.622,-0.143,0.966,0.427,-0.671,-7.141
0.610,-0.121,0.918,1.038,1.404,-4.517
0.604,-0.118,0.859,0.793,3.174,-2.380
0.597,-0.129,0.820,0.244,3.906,-0.244
0.788,0.243,1.993,16.296,-50.049,46.326
0.902,0.225,2.349,15.076,-42.358,49.622
0.990,0.329,2.738,12.695,-31.250,54.932
1.048,0.581,3.165,3.418,-19.409,60.120
1.066,0.906,3.402,-4.150,3.052,63.232
1.032,1.253,3.479,-12.085,32.715,61.401
0.987,1.604,3.352,-20.325,64.514,56.335
0.904,1.874,3.074,-28.320,91.980,47.363
0.822,2.043,2.657,-36.743,116.760,32.837
0.725,2.064,2.169,-44.495,137.024,15.564
0.634,1.996,1.655,-49.438,151.062,-2.319
0.526,1.867,1.242,-50.537,160.767,-19.104
0.396,1.674,0.759,-50.232,172.058,-35.522
0.278,1.429,0.611,-50.964,161.011,-49.805
0.107,1.192,0.447,-50.354,152.588,-61.462
-0.070,1.096,0.343,-50.110,147.583,-69.885
-0.244,1.074,0.138,-54.016,144.592,-77.454
-0.397,1.041,-0.198,-58.594,142.639,-85.876
-0.524,0.933,-0.544,-60.974,135.864,-96.252
-0.626,0.699,-0.888,-58.655,123.779,-107.056
-0.702,0.223,-1.173,-53.345,108.948,-117.859
-0.744,-0.454,-1.423,-47.729,90.393,-125.244
-0.762,-1.060,-1.566,-36.987,65.063,-123.291
-0.757,-1.538,-1.611,-24.963,37.842,-112.793
-0.767,-1.854,-1.595,-15.625,13.367,-95.825
-0.763,-2.061,-1.531,-12.573,-8.362,-75.684
-0.750,-2.169,-1.440,-15.015,-28.015,-53.528
-0.728,-2.128,-1.383,-18.616,-45.349,-29.785
-0.680,-1.834,-1.391,-22.766,-61.279,-6.592
-0.625,-1.359,-1.407,-25.208,-77.820,14.282
-0.574,-0.865,-1.392,-23.682,-96.375,30.518
-0.505,-0.420,-1.353,-19.897,-116.455,39.001
-0.425,0.018,-1.298,-11.292,-136.719,42.358
-0.326,0.383,-1.158,1.953,-159.790,40.161
-0.228,0.553,-0.810,17.395,-185.425,32.288
-0.120,0.482,-0.249,30.457,-209.229,21.973
0.033,0.250,0.476,41.931,-228.516,13.245
0.220,0.004,1.384,48.645,-251.404,8.301
0.446,-0.147,2.492,48.828,-262.634,8.972
0.718,-0.191,3.318,39.001,-232.849,13.489
1.000,-0.064,4.000,25.085,-222.961,20.325
1.254,0.283,4.000,8.301,-167.847,28.442
1.468,0.934,4.000,-3.845,-126.221,35.645
1.642,1.363,4.000,-8.606,-77.271,36.072
1.659,1.799,4.000,-22.034,-25.208,29.907
1.639,2.055,4.000,-30.823,25.330,17.944
1.580,2.097,4.000,-33.508,78.186,1.404
1.467,1.976,3.367,-30.212,114.990,-15.137
1.314,1.849,2.456,-29.480,139.282,-30.823
1.151,1.750,1.705,-32.349,152.893,-45.044
0.992,1.630,1.190,-37.598,163.391,-59.387
0.797,1.510,0.680,-43.396,173.157,-73.120
0.635,1.309,0.650,-47.729,149.841,-85.510
0.436,1.067,0.646,-50.293,140.442,-97.290
0.221,0.891,0.700,-48.462,133.850,-106.201
0.012,0.749,0.692,-44.312,130.981,-113.403
-0.178,0.578,0.570,-38.696,130.310,-119.751
-0.326,0.379,0.320,-33.447,130.737,-125.427
-0.433,0.173,-0.074,-28.198,130.920,-129.028
-0.499,-0.082,-0.421,-21.973,124.084,-130.554
-0.533,-0.413,-0.753,-17.212,112.793,-130.798
-0.543,-0.746,-1.006,-12.695,99.243,-127.563
-0.532,-0.987,-1.184,-11.047,82.397,-119.873
-0.517,-1.212,-1.306,-13.245,64.758,-109.436
-0.479,-1.388,-1.355,-15.198,44.250,-96.680
-0.461,-1.442,-1.366,-18.616,24.658,-81.360
-0.440,-1.375,-1.347,-22.339,6.470,-64.941
-0.423,-1.225,-1.312,-25.269,-10.315,-49.561
-0.392,-1.060,-1.257,-28.259,-26.794,-36.621
-0.351,-0.819,-1.214,-30.762,-42.480,-25.452
-0.311,-0.533,-1.085,-28.687,-59.998,-16.602
-0.279,-0.290,-0.897,-23.987,-77.515,-11.658
-0.211,-0.128,-0.793,-18.799,-91.858,-10.376
-0.120,-0.015,-0.826,-14.099,-104.065,-10.864
-0.020,0.047,-0.797,-8.118,-118.652,-13.000
0.050,-0.013,-0.596,-3.723,-136.353,-16.785
0.114,-0.160,-0.181,0.671,-154.724,-20.142
0.179,-0.271,0.350,4.822,-169.373,-21.118
0.228,-0.354,0.918,7.690,-179.871,-20.630
0.314,-0.436,1.606,9.155,-190.063,-18.799
0.412,-0.456,2.118,10.742,-180.176,-15.137
0.526,-0.428,2.489,12.329,-162.354,-10.681
0.652,-0.385,2.645,11.780,-142.151,-6.897
0.782,-0.334,2.709,9.216,-120.422,-4.028
0.887,-0.305,2.726,5.005,-100.891,-1.282
0.957,-0.341,2.701,0.732,-81.055,1.160
1.000,-0.390,2.557,-2.563,-61.096,4.517
1.037,-0.344,2.268,-5.066,-42.175,8.911
1.065,-0.187,1.915,-7.324,-26.489,13.489
1.073,-0.025,1.604,-9.399,-15.869,16.724
1.064,0.099,1.379,-10.254,-9.888,17.517
1.038,0.189,1.220,-10.010,-7.080,16.418
1.001,0.264,1.097,-7.751,-5.493,14.893
0.969,0.353,1.015,-4.822,-5.127,12.390
0.931,0.418,0.950,-2.441,-5.005,8.911
0.892,0.449,0.929,-1.099,-5.432,4.456
0.846,0.450,0.956,1.221,-6.348,-0.549
0.797,0.382,0.961,4.578,-6.531,-4.883
0.747,0.247,0.931,7.935,-5.798,-8.789
0.701,0.076,0.902,10.437,-5.493,-11.475
0.671,-0.070,0.892,11.353,-5.310,-12.024
0.640,-0.164,0.946,11.230,-5.310,-10.620
0.605,-0.256,1.021,9.766,-5.005,-8.240
0.587,-0.341,1.058,7.263,-2.808,-5.066
0.577,-0.394,1.031,5.066,0.732,-0.549
0.568,-0.375,0.997,2.686,3.906,5.249
0.556,-0.296,0.957,-0.671,6.470,10.986
0.554,-0.161,0.928,-3.784,8.545,15.869
0.551,-0.003,0.897,-6.104,10.315,19.226
0.544,0.129,0.882,-8.118,11.475,20.508
0.542,0.246,0.881,-9.277,12.390,20.203
0.542,0.379,0.870,-9.460,13.245,18.372
0.544,0.470,0.837,-8.362,14.038,15.259
0.543,0.481,0.765,-5.920,14.282,10.376
0.544,0.438,0.674,-3.357,13.855,5.066
0.545,0.386,0.600,-0.122,12.024,0.244
0.535,0.297,0.556,2.502,9.338,-3.723
0.520,0.169,0.542,3.723,5.798,-6.714
0.511,0.063,0.579,4.333,2.075,-8.240
0.992,-0.337,1.707,-8.423,-6.714,45.227
1.047,-0.322,1.936,-14.954,-0.244,54.871
1.064,-0.132,2.166,-22.522,9.033,66.101
1.047,0.170,2.421,-31.311,20.325,76.477
1.016,0.575,2.667,-41.809,33.142,83.862
0.964,0.993,2.783,-52.551,51.392,86.243
0.895,1.461,2.826,-61.707,74.707,84.290
0.834,1.909,2.689,-69.458,98.389,76.599
0.768,2.283,2.390,-78.003,121.826,61.768
0.713,2.525,1.935,-81.116,140.808,41.565
0.669,2.569,1.416,-79.224,153.564,16.785
0.607,2.488,0.925,-71.411,161.499,-7.874
0.527,2.348,0.419,-61.096,164.490,-31.250
0.428,2.157,0.173,-54.749,151.672,-54.443
0.275,1.920,0.065,-47.913,138.428,-75.439
0.100,1.666,0.089,-42.236,125.977,-93.506
-0.096,1.509,0.176,-40.283,115.906,-108.459
-0.291,1.415,0.209,-38.147,108.948,-121.277
-0.478,1.295,0.152,-36.316,104.004,-133.972
-0.634,1.058,-0.007,-36.255,100.464,-147.400
-0.765,0.649,-0.221,-37.720,96.008,-160.583
-0.867,0.065,-0.438,-38.940,88.501,-169.861
-0.937,-0.571,-0.648,-39.917,78.064,-172.791
-0.968,-1.123,-0.824,-40.833,66.162,-167.725
-0.968,-1.597,-0.937,-39.673,51.514,-155.945
-0.957,-1.969,-0.983,-33.508,34.485,-138.062
-0.937,-2.255,-1.058,-32.593,20.020,-117.432
-0.877,-2.492,-1.232,-33.813,7.935,-93.201
-0.804,-2.532,-1.496,-35.156,-1.770,-65.613
-0.728,-2.403,-1.769,-37.292,-15.869,-36.926
-0.669,-2.135,-1.953,-39.246,-39.063,-10.132
-0.624,-1.696,-1.969,-39.490,-66.528,13.123
-0.603,-1.148,-1.879,-35.828,-96.008,32.471
-0.588,-0.644,-1.677,-30.640,-123.474,44.739
-0.575,-0.180,-1.440,-22.156,-149.353,49.866
-0.549,0.212,-1.170,-9.949,-174.072,49.683
-0.515,0.481,-0.834,3.906,-197.693,44.128
-0.471,0.550,-0.406,15.503,-219.360,34.119
-0.415,0.396,0.189,28.564,-238.647,22.827
-0.350,0.098,0.790,40.649,-255.493,13.000
-0.176,-0.250,1.625,50.598,-279.114,6.775
-0.014,-0.568,1.999,54.749,-260.254,7.202
0.216,-0.908,2.476,55.969,-244.385,11.230
0.484,-1.116,2.799,51.270,-232.605,20.935
0.736,-1.172,3.143,41.626,-214.478,35.461
0.986,-1.008,3.676,25.940,-202.576,52.429
1.207,-0.499,4.000,11.353,-175.842,70.679
1.436,0.205,4.000,-1.648,-144.043,84.656
1.628,0.862,4.000,-14.648,-112.305,91.248
1.776,1.461,4.000,-20.020,-74.402,91.858
1.862,1.967,4.000,-17.578,-32.043,85.938
1.885,2.266,4.000,-5.310,11.169,73.853
1.749,2.355,4.000,-12.573,50.232,52.917
1.568,2.373,4.000,-15.747,96.497,33.630
1.373,2.273,3.929,-13.367,136.475,15.564
1.139,2.142,3.138,-15.442,165.955,-1.892
0.901,1.991,2.412,-21.790,186.462,-18.188
0.691,1.840,1.801,-29.236,199.158,-34.241
0.500,1.711,1.379,-34.912,207.336,-49.133
0.299,1.550,1.039,-36.926,216.736,-63.660
0.122,1.330,0.947,-36.682,207.397,-76.660
-0.073,1.054,0.879,-36.072,197.388,-87.646
-0.272,0.762,0.836,-35.583,195.557,-97.046
-0.471,0.574,0.719,-33.508,194.031,-102.295
-0.650,0.485,0.488,-31.006,195.374,-104.980
-0.803,0.415,0.206,-30.823,195.251,-107.727
-0.923,0.347,-0.156,-31.189,192.139,-110.474
-1.004,0.287,-0.574,-30.273,186.401,-113.586
-1.039,0.120,-0.966,-26.978,174.805,-117.188
-1.088,-0.207,-1.301,-24.353,161.438,-121.277
-1.087,-0.573,-1.604,-24.536,143.250,-122.437
-1.045,-0.918,-1.836,-23.865,119.141,-118.225
-1.016,-1.230,-1.980,-21.973,93.506,-110.352
-0.975,-1.450,-2.060,-20.569,66.345,-97.717
-0.915,-1.607,-2.130,-23.804,41.016,-82.764
-0.856,-1.675,-2.177,-26.917,17.212,-65.552
-0.799,-1.608,-2.153,-31.189,-7.263,-46.875
-0.740,-1.382,-2.076,-35.583,-32.227,-28.564
-0.678,-1.063,-2.031,-39.246,-55.481,-12.268
-0.624,-0.683,-1.957,-39.246,-79.224,-0.122
-0.566,-0.285,-1.871,-36.804,-103.088,8.057
-0.522,0.122,-1.700,-32.227,-128.052,11.658
-0.481,0.435,-1.419,-26.855,-153.137,9.583
-0.422,0.628,-1.018,-20.081,-177.979,3.174
-0.359,0.691,-0.646,-15.625,-197.021,-5.066
-0.291,0.561,-0.260,-9.949,-212.830,-14.526
-0.220,0.297,0.214,-2.930,-228.088,-23.560
-0.157,0.016,0.813,3.540,-248.169,-30.212
-0.029,-0.230,1.826,9.705,-275.085,-32.837
0.062,-0.406,2.510,10.498,-251.953,-31.555
0.221,-0.602,3.375,8.667,-240.479,-29.541
0.403,-0.756,4.000,4.639,-218.506,-23.499
0.594,-0.799,4.000,1.160,-166.626,-14.343
