aX,aY,aZ,gX,gY,gZ
0.335,-0.934,0.450,59.204,-50.293,97.839
0.306,-0.976,0.501,66.589,-54.382,105.225
0.305,-1.002,0.528,73.120,-57.800,113.281
0.328,-1.054,0.572,77.820,-60.669,121.765
0.365,-1.069,0.721,80.505,-64.087,131.653
0.397,-0.954,1.001,81.360,-66.650,143.433
0.438,-0.656,1.255,80.872,-64.209,156.189
0.509,-0.218,1.521,76.721,-59.143,168.213
0.605,0.407,1.721,70.007,-50.476,178.101
0.720,1.111,1.741,59.814,-31.616,181.458
0.841,1.693,1.621,48.706,-13.794,175.903
0.979,2.114,1.385,38.818,2.197,162.964
1.098,2.381,1.084,33.813,15.564,146.057
1.194,2.455,0.750,31.616,25.452,125.427
1.266,2.384,0.478,25.879,29.663,104.614
1.299,2.303,0.236,23.132,30.884,85.693
1.316,2.167,0.048,22.522,29.358,68.298
1.311,2.035,-0.107,21.362,26.062,52.307
1.298,1.959,-0.236,20.020,21.790,38.513
1.273,1.935,-0.330,18.127,16.296,26.001
1.236,1.921,-0.391,15.808,9.583,13.550
1.189,1.869,-0.361,13.367,2.014,0.916
1.129,1.763,-0.213,11.169,-5.127,-10.681
1.071,1.661,-0.051,8.728,-10.254,-21.851
1.012,1.588,0.039,5.127,-12.329,-31.494
0.958,1.528,0.070,-0.793,-12.695,-40.588
0.901,1.476,0.094,-6.958,-13.367,-49.438
0.845,1.429,0.084,-12.573,-13.794,-57.739
0.799,1.374,0.023,-18.372,-13.977,-65.796
0.763,1.313,0.009,-24.475,-16.052,-73.608
0.720,1.299,0.032,-28.870,-19.104,-80.444
0.686,1.226,0.077,-32.349,-22.034,-86.975
0.662,1.110,0.155,-36.987,-24.719,-93.262
0.642,1.068,0.248,-42.358,-26.001,-97.595
0.633,1.157,0.329,-48.645,-26.001,-100.159
0.612,1.343,0.418,-56.458,-25.146,-103.394
0.579,1.531,0.479,-65.125,-23.437,-109.131
0.536,1.679,0.458,-72.754,-20.569,-117.615
0.481,1.768,0.390,-78.430,-18.616,-128.113
0.411,1.701,0.323,-83.679,-18.494,-140.625
0.338,1.424,0.256,-88.562,-19.836,-153.687
0.278,1.024,0.255,-92.834,-22.461,-164.368
0.229,0.658,0.348,-98.083,-26.306,-171.021
0.184,0.352,0.486,-104.004,-29.175,-172.791
0.169,0.138,0.554,-111.938,-29.236,-170.471
0.171,-0.022,0.606,-118.774,-28.870,-166.321
0.199,-0.126,0.582,-124.756,-27.771,-161.255
0.248,-0.199,0.523,-131.165,-27.283,-156.067
0.282,-0.337,0.524,-139.282,-28.625,-152.405
0.308,-0.537,0.493,-145.752,-31.067,-149.170
0.339,-0.737,0.486,-145.752,-35.645,-144.470
0.357,-0.974,0.688,-139.587,-44.739,-138.245
0.370,-1.207,1.091,-133.118,-54.321,-130.737
0.400,-1.351,1.376,-126.160,-55.908,-119.751
0.450,-1.387,1.527,-117.737,-52.063,-106.323
0.486,-1.316,1.576,-107.361,-47.119,-93.018
0.530,-1.197,1.452,-98.022,-40.527,-81.604
0.566,-1.049,1.398,-86.060,-37.292,-72.327
0.569,-0.925,1.466,-71.899,-36.682,-65.308
0.571,-0.919,1.510,-58.350,-34.241,-60.547
0.586,-1.028,1.467,-47.180,-28.992,-56.458
0.599,-1.125,1.411,-37.781,-23.865,-51.086
0.609,-1.160,1.362,-30.212,-18.921,-44.189
0.623,-1.144,1.265,-24.597,-12.878,-36.072
0.644,-1.095,1.155,-19.897,-7.751,-28.076
0.659,-1.030,1.035,-15.564,-4.333,-20.203
0.678,-0.963,0.936,-11.841,-1.038,-12.756
0.696,-0.942,0.832,-8.545,1.648,-6.104
0.719,-0.895,0.728,-5.859,3.845,0.183
0.740,-0.801,0.603,-5.127,5.798,7.751
0.767,-0.671,0.500,-5.432,6.226,14.404
0.792,-0.495,0.419,-5.371,5.615,20.142
1.191,-0.688,2.251,4.272,-71.167,4.211
1.302,-0.760,2.863,0.610,-63.110,12.024
1.395,-0.634,3.409,-2.930,-44.495,21.973
1.449,-0.362,3.765,-4.028,-14.709,31.067
1.484,-0.040,3.972,-4.944,22.461,36.621
1.482,0.281,3.890,-6.226,54.993,38.452
1.443,0.541,3.609,-6.775,87.891,36.255
1.363,0.668,3.214,-6.836,116.333,30.762
1.268,0.684,2.729,-7.202,139.893,22.217
1.159,0.636,2.281,-6.714,158.081,13.733
1.036,0.601,1.889,-5.371,171.631,6.226
0.916,0.545,1.489,-2.441,181.641,-0.549
0.791,0.458,1.134,1.648,192.322,-6.042
0.672,0.357,0.819,4.578,196.594,-11.475
0.553,0.231,0.666,7.507,187.134,-15.442
0.450,0.129,0.427,10.071,186.279,-17.578
0.375,0.085,0.137,10.742,185.303,-18.433
0.316,0.106,-0.088,10.864,179.138,-18.372
0.267,0.150,-0.241,11.047,170.898,-18.494
0.229,0.182,-0.290,11.475,160.034,-19.714
0.188,0.193,-0.313,12.146,149.902,-21.362
0.159,0.163,-0.365,12.207,141.724,-23.315
0.146,0.148,-0.368,12.085,132.996,-25.085
0.127,0.153,-0.314,11.353,124.084,-26.611
0.115,0.141,-0.311,9.888,117.798,-28.015
0.105,0.070,-0.373,8.484,112.427,-29.846
0.109,-0.054,-0.441,6.470,106.873,-31.250
0.103,-0.166,-0.507,4.272,101.013,-31.494
0.095,-0.280,-0.584,1.648,95.093,-29.968
0.102,-0.392,-0.696,-0.732,88.867,-27.405
0.114,-0.461,-0.830,-2.808,82.336,-23.315
0.134,-0.502,-0.955,-5.432,73.730,-18.311
0.154,-0.488,-1.029,-8.423,63.293,-12.878
0.169,-0.424,-1.080,-11.292,51.819,-7.507
0.202,-0.313,-1.133,-13.123,40.588,-3.418
0.234,-0.190,-1.173,-14.526,28.931,-0.488
0.268,-0.099,-1.220,-15.747,16.357,0.854
0.290,-0.087,-1.244,-16.541,2.808,0.549
0.301,-0.161,-1.222,-15.259,-12.085,-0.671
0.287,-0.358,-1.120,-12.024,-28.992,-1.709
0.249,-0.641,-0.825,-7.141,-46.448,-0.732
0.210,-1.001,-0.343,-5.432,-62.500,2.441
0.174,-1.308,0.158,-4.028,-72.083,9.827
0.176,-1.570,0.580,-2.319,-74.524,21.362
0.178,-1.670,0.870,0.427,-71.594,36.133
0.205,-1.588,0.964,5.615,-64.026,53.284
0.261,-1.408,0.907,11.963,-57.068,68.726
0.319,-1.223,0.844,19.287,-52.917,80.811
0.364,-1.122,0.872,28.992,-52.124,90.027
0.404,-1.140,0.871,40.161,-51.331,97.900
0.449,-1.215,0.835,50.842,-49.988,106.201
0.504,-1.246,0.873,60.303,-49.988,116.028
0.530,-1.187,0.998,67.261,-49.988,127.319
0.570,-1.011,1.153,70.190,-47.913,139.954
0.622,-0.677,1.264,69.885,-42.847,152.954
0.675,-0.216,1.352,68.848,-35.828,164.673
0.721,0.248,1.399,67.078,-27.344,172.424
0.772,0.691,1.265,62.744,-15.198,173.828
0.834,1.069,1.021,58.594,-5.493,171.082
0.887,1.370,0.770,57.068,1.099,164.246
0.925,1.519,0.553,57.312,4.578,154.358
0.960,1.614,0.432,56.885,4.456,141.907
0.999,1.657,0.394,56.641,3.540,129.578
1.028,1.607,0.390,56.580,1.648,116.882
1.038,1.556,0.308,56.519,2.258,105.774
1.060,1.512,0.144,54.626,2.991,95.642
1.070,1.495,-0.036,52.795,2.747,86.853
1.069,1.527,-0.154,50.598,-0.916,78.491
1.072,1.641,-0.179,47.241,-5.432,70.129
1.058,1.792,-0.074,44.067,-10.986,60.669
1.040,1.853,0.035,39.063,-15.076,48.584
1.018,1.788,0.083,33.630,-16.357,34.973
0.988,1.626,0.091,28.076,-16.602,22.156
0.945,1.438,0.061,22.766,-16.968,11.230
0.919,1.257,0.002,17.578,-17.395,2.686
0.889,1.118,-0.022,12.085,-18.799,-3.357
0.854,1.036,0.006,7.019,-21.423,-6.836
0.846,1.079,0.016,0.732,-22.461,-9.216
0.834,1.248,0.036,-6.958,-23.560,-11.780
0.838,1.484,0.051,-15.137,-23.987,-16.174
0.829,1.755,0.003,-22.583,-24.414,-22.888
0.814,1.937,0.018,-30.029,-26.184,-33.081
0.788,2.082,0.032,-36.438,-27.405,-45.349
0.752,2.177,0.093,-41.565,-29.785,-59.509
0.711,2.188,0.126,-47.485,-30.212,-75.134
0.675,2.088,0.170,-53.955,-31.128,-91.187
0.624,1.886,0.192,-61.707,-31.250,-105.896
0.593,1.631,0.138,-69.824,-30.212,-117.737
0.563,1.389,0.083,-78.979,-30.273,-126.526
0.526,1.247,0.019,-87.952,-31.555,-131.775
0.500,1.276,-0.070,-96.069,-33.142,-134.277
0.462,1.469,-0.143,-104.736,-36.743,-136.841
0.406,1.623,-0.145,-113.953,-42.236,-142.700
0.349,1.611,-0.132,-122.498,-48.279,-151.733
0.273,1.469,-0.122,-126.770,-55.237,-162.292
0.167,1.149,-0.125,-128.235,-63.293,-173.096
0.060,0.568,-0.117,-130.249,-72.510,-184.265
-0.015,-0.169,0.022,-128.113,-86.182,-190.308
-0.057,-0.790,0.298,-117.004,-101.501,-186.707
-0.048,-1.238,0.630,-102.478,-114.685,-175.232
0.007,-1.560,1.101,-89.600,-123.657,-159.119
0.091,-1.515,1.711,-77.087,-127.747,-138.977
0.152,-1.097,2.327,-67.322,-126.160,-118.347
0.247,-0.668,2.861,-68.054,-115.662,-104.309
0.326,-0.426,3.113,-74.585,-88.806,-99.854
0.373,-0.338,3.031,-81.848,-58.472,-99.548
0.443,-0.494,2.475,-86.548,-25.879,-101.379
0.504,-0.786,1.874,-85.327,-5.615,-102.051
0.531,-1.052,1.396,-80.139,2.869,-99.304
0.555,-1.317,1.032,-73.120,7.263,-93.811
0.577,-1.476,0.793,-63.477,6.592,-84.900
0.590,-1.552,0.711,-50.598,-2.136,-72.632
0.599,-1.565,0.731,-40.161,-7.141,-60.181
0.610,-1.494,0.812,-31.311,-10.742,-47.363
0.613,-1.291,0.905,-25.574,-12.085,-35.034
0.624,-1.087,1.021,-21.973,-11.719,-24.963
0.632,-0.947,1.073,-19.653,-8.789,-17.212
0.655,-0.831,0.992,-17.639,-4.028,-10.925
0.693,-0.648,0.867,-16.113,0.610,-5.920
1.263,-0.136,1.819,7.874,-21.484,3.479
1.326,-0.314,2.329,13.977,-17.334,2.991
1.383,-0.430,2.802,21.851,-9.766,5.310
1.412,-0.441,3.256,27.039,-0.854,10.132
1.373,-0.402,3.732,29.114,20.020,15.320
1.278,-0.283,3.894,27.893,56.519,20.386
1.173,-0.108,3.784,23.437,90.820,24.719
1.064,0.107,3.312,14.954,125.427,27.161
0.955,0.300,2.689,5.615,155.701,27.588
0.839,0.434,2.085,-0.977,178.101,25.024
0.738,0.572,1.514,-4.395,193.298,20.935
0.649,0.699,0.951,-3.540,208.130,15.808
0.585,0.738,0.486,-1.709,210.632,7.812
0.513,0.694,0.256,1.953,192.993,-1.221
0.437,0.598,0.104,6.592,186.340,-7.507
0.361,0.460,-0.020,10.132,177.124,-13.367
0.301,0.344,-0.139,10.803,169.861,-17.700
0.255,0.290,-0.286,10.132,162.292,-20.264
0.215,0.252,-0.391,9.155,153.320,-22.217
0.199,0.214,-0.483,9.460,142.578,-24.048
0.175,0.151,-0.482,9.460,131.287,-25.757
0.152,0.063,-0.443,8.972,120.361,-26.917
0.139,-0.081,-0.403,6.958,111.328,-27.771
0.136,-0.203,-0.333,4.883,103.210,-26.978
0.136,-0.249,-0.272,2.625,96.741,-24.231
0.133,-0.287,-0.226,1.343,91.064,-21.057
0.138,-0.346,-0.260,0.244,86.853,-17.761
0.158,-0.389,-0.360,-1.282,83.313,-13.672
0.195,-0.395,-0.522,-4.639,79.102,-9.399
0.222,-0.367,-0.605,-7.751,71.899,-5.310
0.251,-0.325,-0.641,-10.193,63.110,-1.770
0.284,-0.219,-0.701,-12.939,55.115,2.014
0.322,-0.098,-0.728,-15.137,46.875,4.578
0.356,-0.016,-0.700,-15.320,36.682,5.127
0.383,0.014,-0.704,-15.320,27.527,4.578
0.406,-0.002,-0.720,-14.038,18.494,3.479
0.418,-0.074,-0.712,-12.024,8.423,2.502
0.421,-0.184,-0.657,-8.911,-1.892,1.892
0.409,-0.274,-0.594,-4.883,-11.536,2.563
0.388,-0.435,-0.516,-0.916,-20.874,3.723
0.351,-0.699,-0.378,2.136,-30.823,5.127
0.302,-1.045,-0.131,4.517,-40.222,9.094
0.275,-1.367,0.212,6.531,-47.974,17.090
0.253,-1.495,0.557,9.094,-50.720,29.846
0.248,-1.412,0.825,12.756,-49.011,44.495
0.251,-1.161,0.938,18.982,-43.396,57.190
0.272,-1.051,0.821,24.719,-36.987,64.575
0.311,-1.078,0.559,32.898,-33.081,69.641
0.337,-1.242,0.301,43.640,-34.729,74.097
0.352,-1.509,0.257,55.115,-42.725,79.773
0.368,-1.820,0.407,67.261,-53.589,88.806
0.379,-2.021,0.737,78.735,-63.538,102.783
0.374,-1.850,1.132,88.501,-68.542,123.230
0.388,-1.378,1.572,89.417,-66.833,144.165
0.438,-0.669,1.937,84.595,-58.777,162.354
0.503,0.152,2.147,80.200,-45.654,175.354
0.614,0.922,2.064,74.402,-23.499,178.406
0.718,1.470,1.836,64.880,-2.808,171.814
0.839,1.785,1.361,59.692,15.686,159.119
0.946,1.930,0.839,59.204,27.832,143.677
1.014,1.871,0.381,57.983,32.166,126.465
1.059,1.675,0.036,56.030,30.273,110.962
1.080,1.542,-0.181,57.068,25.208,98.938
1.092,1.517,-0.266,59.692,17.212,90.149
1.101,1.561,-0.250,61.096,7.812,82.642
1.100,1.655,-0.170,59.021,0.244,74.829
1.104,1.817,-0.132,55.786,-4.395,66.528
1.107,1.975,-0.050,52.612,-7.568,56.824
1.105,2.121,-0.018,48.096,-10.376,44.617
1.088,2.190,-0.034,42.480,-11.597,30.396
1.056,2.105,-0.018,34.363,-13.916,14.343
1.010,1.911,-0.006,26.245,-16.052,-0.793
0.979,1.701,0.040,19.409,-18.188,-12.390
0.950,1.541,0.129,11.780,-19.958,-21.790
0.927,1.515,0.176,3.052,-19.775,-28.076
0.925,1.659,0.175,-6.958,-18.555,-33.081
0.911,1.904,0.176,-17.029,-17.944,-39.185
0.871,2.175,0.157,-26.062,-17.578,-47.913
0.817,2.378,0.076,-34.363,-17.029,-60.059
0.759,2.472,0.093,-42.236,-18.860,-75.928
0.694,2.406,0.260,-49.744,-22.888,-94.055
0.631,2.280,0.429,-57.434,-24.048,-111.084
0.603,2.218,0.645,-66.833,-23.132,-125.671
0.552,2.263,0.898,-78.674,-20.264,-138.000
0.489,2.268,1.024,-94.299,-13.000,-150.940
0.425,2.151,0.945,-111.572,-4.089,-164.856
0.358,1.959,0.664,-124.023,3.784,-177.734
0.313,1.744,0.256,-132.202,7.996,-189.209
0.265,1.429,-0.026,-138.916,4.089,-199.951
0.206,1.002,-0.151,-146.545,-4.700,-209.900
0.143,0.624,-0.279,-151.917,-14.587,-215.210
0.092,0.383,-0.163,-152.405,-29.968,-216.064
0.007,0.259,0.232,-150.696,-47.180,-214.722
-0.081,0.178,0.726,-144.409,-60.852,-213.623
-0.165,-0.041,1.230,-135.681,-68.787,-213.867
-0.242,-0.498,1.700,-126.831,-71.167,-215.088
-0.274,-1.103,2.104,-120.605,-68.726,-213.928
-0.271,-1.707,2.406,-116.516,-61.340,-206.055
-0.218,-2.433,2.494,-113.464,-46.875,-194.275
-0.107,-3.145,2.325,-111.328,-27.893,-177.307
0.034,-3.645,2.080,-109.924,-13.672,-154.114
0.178,-3.767,1.813,-98.145,-3.052,-122.375
0.301,-3.422,1.589,-83.069,5.310,-81.848
0.410,-2.891,1.477,-72.998,10.620,-46.509
0.484,-2.323,1.394,-64.514,15.442,-21.118
0.544,-1.718,1.200,-51.086,21.362,-1.343
0.614,-1.273,0.967,-39.307,26.611,10.376
0.667,-0.978,0.730,-34.119,28.381,14.404
0.707,-0.765,0.638,-27.954,26.855,16.296
0.725,-0.568,0.481,-22.339,26.367,17.883
0.749,-0.422,0.366,-17.456,24.597,18.127
0.747,-0.348,0.323,-13.062,20.874,17.273
0.745,-0.346,0.274,-9.460,17.456,16.174
0.761,-0.312,0.216,-6.348,14.893,16.479
0.776,-0.217,0.159,-3.723,12.512,17.639
0.802,-0.144,0.110,-2.197,9.583,18.127
0.826,-0.079,0.065,-1.465,6.592,17.456
0.856,-0.022,0.055,-0.427,2.258,16.235
0.884,0.009,0.090,0.000,-2.625,14.587
1.447,-0.373,1.667,3.540,-32.410,6.958
1.545,-0.501,2.289,4.639,-29.663,9.399
1.622,-0.514,2.902,10.071,-24.048,15.137
1.654,-0.435,3.562,16.418,-14.038,22.095
1.610,-0.289,3.895,23.193,20.203,28.381
1.536,-0.089,4.000,24.963,55.969,33.447
1.413,0.158,4.000,20.020,92.590,36.133
1.243,0.493,3.700,12.024,129.395,36.865
1.048,0.815,3.199,5.188,164.917,35.889
0.830,0.979,2.576,-2.808,195.801,28.809
0.653,1.053,1.730,-10.742,223.694,19.470
0.511,1.093,0.821,-16.174,250.000,9.766
0.426,1.097,-0.140,-19.165,262.573,-1.404
0.376,0.991,-0.634,-19.897,239.563,-12.878
0.331,0.885,-1.064,-21.606,229.248,-22.766
0.307,0.731,-1.269,-15.808,206.299,-32.349
0.285,0.602,-1.413,-10.254,185.303,-39.795
0.263,0.496,-1.492,-3.235,163.452,-45.349
0.241,0.374,-1.481,3.296,139.526,-49.866
0.216,0.228,-1.319,9.338,115.723,-53.467
0.175,0.023,-1.102,13.733,95.215,-55.847
0.155,-0.230,-0.906,14.893,79.773,-56.702
0.130,-0.396,-0.666,14.648,67.078,-54.504
0.108,-0.433,-0.363,13.733,57.068,-49.438
0.094,-0.446,-0.153,10.315,53.284,-44.312
0.108,-0.511,-0.111,5.371,53.589,-39.734
0.128,-0.603,-0.178,-1.221,55.176,-34.912
0.185,-0.678,-0.297,-7.874,55.359,-29.297
0.246,-0.701,-0.403,-12.695,53.406,-23.193
0.311,-0.661,-0.574,-15.259,50.720,-16.174
0.374,-0.592,-0.771,-17.273,46.021,-9.827
0.426,-0.499,-0.883,-17.151,36.377,-4.944
0.461,-0.402,-0.906,-15.442,24.658,-1.282
0.497,-0.284,-0.915,-11.230,12.451,2.014
0.508,-0.217,-0.861,-5.432,-0.427,3.601
0.517,-0.139,-0.685,-0.427,-12.878,4.089
0.516,-0.069,-0.522,4.517,-23.743,4.028
0.515,-0.115,-0.374,8.362,-32.166,2.563
0.512,-0.228,-0.239,11.841,-39.063,1.099
0.503,-0.410,-0.175,14.465,-44.006,0.854
0.501,-0.632,-0.143,15.808,-47.852,2.380
0.501,-0.833,-0.058,16.235,-52.612,5.798
0.497,-0.990,-0.001,17.273,-56.396,11.780
0.479,-1.117,0.069,20.081,-59.937,20.020
0.448,-1.262,0.174,22.400,-63.843,29.114
0.423,-1.373,0.248,24.902,-66.650,39.917
0.412,-1.406,0.257,27.954,-67.932,52.490
0.398,-1.414,0.205,30.457,-69.580,65.063
0.389,-1.409,0.258,33.691,-73.853,76.355
0.365,-1.290,0.336,41.077,-78.552,87.463
0.353,-1.071,0.494,53.223,-84.106,97.656
0.400,-0.876,0.727,65.613,-89.661,105.591
0.454,-0.704,1.011,81.543,-93.628,111.511
0.527,-0.629,1.186,92.712,-92.590,115.479
0.583,-0.632,1.381,98.145,-89.966,118.774
0.620,-0.566,1.615,100.769,-86.304,123.413
0.647,-0.446,1.745,99.792,-76.294,129.822
0.672,-0.219,1.726,94.666,-61.035,135.010
0.713,0.057,1.687,90.576,-47.363,139.465
0.758,0.375,1.636,90.515,-35.217,142.273
0.807,0.594,1.513,90.210,-23.193,141.357
0.860,0.712,1.374,86.426,-11.719,137.756
0.920,0.805,1.151,80.444,-1.770,134.277
0.973,0.988,0.899,74.890,7.812,131.470
1.004,1.202,0.641,68.909,14.038,128.113
1.044,1.455,0.511,64.026,16.785,123.169
1.075,1.723,0.437,58.594,18.494,116.150
1.094,1.953,0.379,52.979,19.592,105.347
1.123,2.167,0.320,49.805,21.301,92.285
1.145,2.225,0.187,46.021,22.827,75.439
1.157,2.129,0.009,42.114,23.254,56.885
1.149,1.915,-0.183,38.879,21.606,39.551
1.125,1.667,-0.342,35.889,17.273,24.963
1.090,1.416,-0.368,33.752,9.766,13.245
1.052,1.173,-0.292,31.555,1.892,4.211
1.007,0.991,-0.168,30.029,-4.700,-1.343
0.956,0.820,-0.025,26.855,-8.728,-4.700
0.922,0.674,0.109,23.437,-11.780,-6.531
0.879,0.592,0.281,17.822,-13.306,-7.080
0.841,0.597,0.380,12.939,-12.451,-6.226
0.815,0.663,0.402,7.996,-9.521,-5.554
0.797,0.800,0.344,2.808,-6.470,-5.798
0.779,0.946,0.282,-3.113,-4.944,-7.690
0.755,1.026,0.247,-9.033,-4.700,-11.719
0.738,1.029,0.197,-14.709,-4.639,-17.517
0.723,0.997,0.149,-19.714,-4.944,-23.254
0.716,0.917,0.120,-24.597,-5.493,-28.137
0.726,0.893,0.108,-30.640,-6.531,-31.433
0.746,1.026,0.063,-37.964,-7.446,-33.630
0.776,1.211,-0.001,-47.302,-7.690,-36.133
0.796,1.439,-0.000,-56.213,-9.888,-40.344
0.803,1.766,-0.019,-64.270,-11.658,-45.715
0.810,2.053,-0.114,-73.730,-13.184,-54.626
0.803,2.348,-0.076,-82.703,-16.907,-67.444
0.776,2.610,-0.039,-90.088,-21.179,-83.008
0.760,2.694,0.087,-95.642,-25.269,-102.173
0.729,2.517,0.245,-108.215,-29.053,-124.451
0.688,2.295,0.270,-117.493,-29.663,-142.822
0.641,2.173,0.179,-125.366,-29.419,-157.166
0.569,2.162,0.166,-134.460,-31.982,-169.739
0.482,2.228,0.244,-142.944,-37.537,-182.556
0.373,2.350,0.147,-144.836,-41.138,-196.838
0.239,2.323,-0.060,-140.930,-47.058,-214.661
0.054,2.043,-0.174,-134.277,-59.143,-235.901
-0.172,1.363,0.074,-128.052,-76.843,-257.874
-0.379,0.270,0.787,-127.991,-96.985,-277.344
-0.503,-0.808,1.619,-127.136,-110.229,-283.630
-0.505,-1.751,2.440,-130.981,-112.000,-274.475
-0.436,-2.320,3.285,-122.925,-111.938,-252.075
-0.342,-2.442,3.714,-104.492,-84.717,-221.741
-0.232,-2.372,3.686,-92.407,-38.574,-190.979
-0.136,-2.272,3.456,-92.590,-7.446,-166.138
-0.064,-2.137,3.016,-96.802,21.729,-144.531
0.003,-2.020,2.361,-99.548,48.706,-126.221
0.102,-2.100,1.781,-100.159,66.956,-111.816
0.208,-2.248,1.263,-93.994,78.491,-97.534
0.281,-2.299,0.640,-87.402,91.553,-80.505
0.409,-2.257,0.295,-78.613,80.688,-60.303
0.492,-2.047,0.015,-77.026,72.327,-40.588
0.679,-0.961,0.993,-7.812,-11.963,-7.629
0.698,-0.875,0.970,-6.897,-5.859,-0.244
0.716,-0.727,0.861,-8.118,0.366,6.409
0.752,-0.535,0.750,-9.827,5.920,11.902
0.780,-0.314,0.544,-10.925,10.681,15.198
0.811,-0.165,0.348,-9.338,12.146,15.747
0.831,-0.110,0.232,-6.653,10.620,14.343
0.830,-0.113,0.230,-3.784,5.737,12.024
0.833,-0.137,0.293,-0.427,1.404,10.681
0.834,-0.155,0.322,1.709,-0.610,10.010
0.850,-0.123,0.361,2.930,-2.258,9.949
0.860,-0.056,0.368,3.174,-2.991,9.888
0.868,-0.002,0.340,3.357,-3.174,9.216
0.878,0.034,0.310,3.479,-3.723,8.057
0.887,0.052,0.291,3.540,-4.578,6.165
0.892,0.035,0.297,3.174,-5.432,3.784
0.888,-0.023,0.308,2.808,-6.165,1.526
0.884,-0.117,0.318,2.563,-7.202,-0.244
0.882,-0.185,0.346,2.808,-8.362,-0.732
0.875,-0.193,0.369,3.357,-9.338,0.000
0.869,-0.176,0.391,3.723,-10.193,0.916
0.864,-0.163,0.429,3.967,-11.108,1.404
0.863,-0.135,0.497,4.150,-11.536,1.709
0.856,-0.081,0.575,4.211,-11.414,1.831
0.854,-0.063,0.641,3.357,-10.254,1.465
0.855,-0.106,0.714,2.014,-8.301,0.244
0.856,-0.185,0.726,0.671,-5.432,-0.366
0.862,-0.265,0.691,-0.732,-2.136,0.122
0.869,-0.315,0.616,-3.052,1.404,1.404
0.877,-0.306,0.527,-4.761,3.967,3.601
0.883,-0.237,0.434,-4.883,5.310,5.920
0.891,-0.154,0.358,-3.723,5.127,7.690
0.896,-0.080,0.296,-2.747,3.357,7.996
0.899,-0.018,0.243,-0.610,0.916,7.935
0.899,0.013,0.268,1.831,-2.319,6.714
0.892,0.048,0.360,4.211,-5.310,4.944
0.884,0.055,0.443,6.409,-6.775,2.991
0.876,0.022,0.509,6.897,-7.141,0.610
0.872,-0.034,0.553,6.348,-6.348,-1.282
0.868,-0.111,0.568,5.005,-5.188,-2.625
0.865,-0.175,0.529,3.235,-3.479,-2.991
0.863,-0.214,0.461,1.526,-1.587,-2.502
0.862,-0.234,0.416,0.916,-1.160,-1.892
0.853,-0.266,0.405,0.732,-1.831,-0.488
0.853,-0.259,0.364,0.793,-2.380,1.160
0.849,-0.246,0.348,0.549,-3.479,2.502
0.849,-0.228,0.367,1.465,-4.883,3.845
0.845,-0.198,0.397,2.991,-5.737,5.127
0.843,-0.156,0.460,4.456,-6.958,5.981
0.843,-0.122,0.520,5.188,-7.324,6.104
0.847,-0.099,0.569,4.822,-6.531,5.798
0.850,-0.080,0.586,3.906,-5.432,5.249
0.856,-0.092,0.578,3.113,-4.272,4.517
0.856,-0.145,0.535,1.465,-2.319,3.906
0.860,-0.187,0.462,0.977,-0.671,3.845
0.867,-0.202,0.413,0.488,-0.793,4.333
0.864,-0.209,0.414,0.427,-1.831,5.127
0.865,-0.199,0.416,0.793,-2.625,6.042
0.870,-0.146,0.420,1.343,-3.479,7.019
0.872,-0.075,0.460,2.197,-4.456,7.507
0.868,-0.024,0.509,2.930,-4.761,6.897
0.870,-0.020,0.542,2.747,-4.639,5.615
0.872,-0.016,0.546,2.869,-3.540,4.333
0.867,-0.041,0.550,2.686,-2.747,2.991
0.864,-0.091,0.531,2.380,-1.648,1.770
0.857,-0.140,0.503,2.014,-0.854,1.160
0.859,-0.174,0.465,2.075,-0.427,1.343
0.854,-0.202,0.438,2.441,-0.610,1.770
0.853,-0.217,0.436,2.380,-1.282,2.686
0.856,-0.187,0.430,2.563,-1.831,3.784
0.857,-0.150,0.445,3.113,-2.502,4.517
0.861,-0.122,0.480,3.662,-3.296,4.822
0.861,-0.108,0.527,4.272,-3.479,4.822
0.862,-0.093,0.562,4.700,-3.052,4.944
0.863,-0.094,0.577,3.784,-1.953,4.578
0.863,-0.096,0.577,2.686,-0.549,4.150
0.864,-0.089,0.539,1.221,1.221,3.784
0.868,-0.081,0.492,0.610,2.441,3.479
0.869,-0.077,0.434,0.549,2.991,3.113
0.869,-0.081,0.394,1.099,2.502,2.686
0.868,-0.104,0.389,1.465,1.282,2.258
0.865,-0.113,0.410,1.831,0.000,2.197
0.858,-0.110,0.437,2.380,-0.916,2.319
0.856,-0.123,0.492,2.197,-1.343,2.258
0.855,-0.127,0.502,0.916,-1.038,2.380
0.859,-0.122,0.503,0.366,-0.427,2.502
0.856,-0.117,0.486,0.305,0.183,2.686
0.853,-0.119,0.475,-0.061,0.610,2.808
0.852,-0.091,0.462,-0.183,0.916,2.808
0.850,-0.060,0.477,-0.305,0.977,2.380
0.848,-0.057,0.505,-1.404,0.977,1.770
0.853,-0.057,0.463,-1.709,1.892,1.038
0.857,-0.105,0.444,-1.160,1.892,0.305
0.855,-0.153,0.418,-0.549,1.404,0.061
0.858,-0.182,0.403,-0.122,0.732,0.366
0.855,-0.170,0.421,0.183,-0.305,1.160
0.850,-0.141,0.441,0.854,-1.343,1.892
0.852,-0.124,0.451,1.526,-1.953,2.380
0.849,-0.110,0.458,2.075,-2.136,2.502
0.848,-0.111,0.472,1.831,-2.319,2.380
