aX,aY,aZ,gX,gY,gZ
0.8250000000000002,-0.8239999999999998,1.1579999999999995,38.085999999999785,-29.60200000000009,94.66600000000017
0.907,-0.7400000000000002,1.218,44.25,-25.085000000000036,104.0039999999999
1.005,-0.5760000000000001,1.2610000000000001,53.284000000000106,-21.057000000000016,113.52500000000009
1.0949999999999998,-0.40700000000000003,1.367,62.5,-19.104000000000042,120.91100000000006
1.1739999999999995,-0.21799999999999997,1.5469999999999997,70.3130000000001,-17.394999999999982,127.07499999999982
1.258,0.0,1.7809999999999997,77.63700000000017,-15.990999999999985,132.8739999999998
1.306,0.17400000000000038,2.088,82.39699999999993,-12.207000000000107,136.41399999999976
1.3339999999999996,0.3070000000000004,2.4450000000000003,84.35100000000011,-5.309999999999945,138.30600000000004
1.3239999999999998,0.3860000000000001,2.7539999999999996,84.83899999999994,7.324000000000069,139.95400000000018
1.2770000000000001,0.46499999999999986,2.984,80.93299999999999,25.695999999999913,141.90700000000015
1.2119999999999997,0.6139999999999999,3.109,73.24200000000019,47.91299999999978,144.04300000000012
1.146,0.8780000000000001,3.0090000000000003,63.721000000000004,76.41600000000017,145.6300000000001
1.0750000000000002,1.242,2.803,55.11499999999978,103.39400000000023,146.30099999999993
1.0169999999999995,1.6020000000000003,2.5280000000000005,45.16599999999994,126.221,143.31100000000015
0.9740000000000002,1.9329999999999998,2.1289999999999996,34.30199999999991,147.0340000000001,135.31500000000005
0.9450000000000003,2.144,1.678,26.672000000000025,162.6590000000001,123.41300000000001
0.9100000000000001,2.231,1.2640000000000002,21.117999999999938,172.54599999999982,108.09299999999985
0.8689999999999998,2.197,0.9350000000000005,15.381000000000085,176.9409999999998,91.125
0.8239999999999998,2.098,0.641,9.583000000000084,178.3449999999998,74.3409999999999
0.7750000000000004,2.0,0.41500000000000004,4.883000000000038,175.7199999999998,58.960000000000036
0.7290000000000001,1.9249999999999998,0.2709999999999999,1.281999999999698,169.86099999999988,45.28800000000024
0.6970000000000001,1.8479999999999999,0.2519999999999998,-0.30500000000006366,160.94999999999982,32.59299999999985
0.6589999999999998,1.7400000000000002,0.26400000000000023,-1.4039999999999964,153.07600000000002,20.56899999999996
0.5919999999999996,1.5999999999999996,0.2939999999999996,-4.211000000000013,146.54500000000007,9.39899999999966
0.5419999999999998,1.4100000000000001,0.32899999999999974,-7.996000000000095,140.625,-0.6099999999999
0.4790000000000001,1.1950000000000003,0.5140000000000002,-17.151000000000067,134.1550000000002,-8.605999999999995
0.40200000000000014,1.0329999999999995,0.7050000000000001,-29.236000000000104,130.1880000000001,-14.832000000000107
0.32699999999999996,1.0519999999999996,0.8959999999999999,-36.98700000000008,129.0279999999998,-18.310999999999922
0.23500000000000032,1.2539999999999996,1.104,-42.66399999999999,129.57799999999997,-21.179000000000087
0.12600000000000033,1.4649999999999999,1.213,-49.25500000000011,133.54500000000007,-26.916999999999916
0.025000000000000355,1.6470000000000002,1.0999999999999996,-56.27399999999989,141.29599999999982,-36.01099999999997
-0.05600000000000005,1.7919999999999998,0.7839999999999998,-60.18100000000004,148.8040000000001,-47.54600000000005
-0.1259999999999999,1.9089999999999998,0.42799999999999994,-61.218000000000075,151.61099999999988,-61.33999999999992
-0.20000000000000018,1.9009999999999998,0.07599999999999962,-61.64599999999996,149.7800000000002,-77.57600000000002
-0.2669999999999999,1.7350000000000003,-0.2629999999999999,-60.302999999999884,146.0569999999998,-95.21499999999992
-0.32200000000000006,1.4340000000000002,-0.43000000000000016,-56.090999999999894,132.5680000000002,-111.69399999999996
-0.3810000000000002,1.0920000000000005,-0.5270000000000001,-51.39200000000005,118.46900000000005,-124.81700000000001
-0.41800000000000015,0.7000000000000002,-0.5939999999999999,-46.631000000000085,105.28600000000006,-133.8499999999999
-0.45599999999999996,0.2889999999999997,-0.585,-42.72499999999991,91.3090000000002,-137.87799999999993
-0.47299999999999986,-0.11399999999999988,-0.548,-40.40499999999997,78.73500000000013,-137.69499999999994
-0.4849999999999999,-0.42399999999999993,-0.5070000000000001,-35.705999999999904,67.32200000000012,-131.71399999999994
-0.48,-0.56,-0.4929999999999999,-33.263999999999896,58.41100000000006,-121.88699999999994
-0.4710000000000001,-0.4630000000000001,-0.363,-36.92599999999993,48.64499999999998,-109.49700000000007
-0.472,-0.28600000000000003,-0.129,-46.631000000000085,40.710000000000264,-99.24299999999994
-0.47299999999999986,-0.0990000000000002,0.0,-56.519000000000005,37.23099999999977,-92.22399999999993
-0.4630000000000001,0.08000000000000007,-0.02300000000000013,-61.82899999999995,37.597999999999956,-87.58500000000004
-0.45100000000000007,0.18200000000000038,-0.17499999999999982,-62.743999999999915,37.96400000000017,-85.144
-0.42799999999999994,0.15000000000000036,-0.38900000000000023,-63.843000000000075,36.31600000000026,-85.08300000000008
-0.3999999999999999,0.04499999999999993,-0.6429999999999998,-66.10100000000011,32.16600000000017,-85.7539999999999
-0.367,-0.03200000000000003,-0.8970000000000002,-68.72600000000011,26.366999999999962,-85.38799999999992
-0.3420000000000001,-0.1299999999999999,-1.1520000000000001,-72.38799999999992,20.812999999999874,-84.83899999999994
-0.30900000000000016,-0.2909999999999999,-1.355,-76.96499999999992,9.094000000000051,-84.35100000000011
-0.2650000000000001,-0.42399999999999993,-1.5270000000000001,-75.31700000000001,-9.398999999999887,-81.54300000000012
-0.21399999999999997,-0.43100000000000005,-1.6349999999999998,-67.80999999999995,-27.832000000000107,-75.80600000000004
-0.18000000000000016,-0.4289999999999998,-1.569,-57.00700000000006,-53.52800000000002,-70.923
-0.17399999999999993,-0.5460000000000003,-1.4100000000000001,-49.19399999999996,-76.96499999999992,-67.56600000000003
-0.1339999999999999,-0.7789999999999999,-1.145,-46.875,-96.43599999999992,-64.39200000000005
-0.09799999999999986,-0.911,-0.7989999999999999,-46.875,-113.1590000000001,-58.47199999999998
-0.052000000000000046,-1.025,-0.3929999999999998,-49.37699999999995,-125.79300000000012,-51.208000000000084
0.0,-1.1669999999999998,0.006999999999999673,-52.97900000000004,-132.93499999999995,-43.82300000000009
0.07699999999999996,-1.266,0.391,-55.358999999999924,-136.8409999999999,-35.27800000000002
0.1479999999999997,-1.3399999999999999,0.7300000000000004,-51.26999999999998,-137.75600000000009,-25.329999999999927
0.2290000000000001,-1.4900000000000002,1.0149999999999997,-43.152000000000044,-138.7940000000001,-15.259000000000015
0.31700000000000017,-1.685,1.1319999999999997,-28.80899999999997,-131.53099999999995,-3.905999999999949
0.42799999999999994,-1.7850000000000001,1.1760000000000002,-11.962999999999965,-120.78899999999999,10.375999999999976
0.508,-1.762,1.311,2.991000000000213,-116.08899999999994,26.672000000000025
0.5679999999999996,-1.7119999999999997,1.58,12.817000000000007,-112.36599999999999,42.542000000000144
0.633,-1.585,1.8890000000000002,20.935000000000173,-106.1400000000001,58.59400000000005
0.681,-1.4169999999999998,2.05,26.549999999999955,-89.59999999999991,74.1579999999999
0.71,-1.2279999999999998,2.0440000000000005,26.917000000000144,-70.00700000000006,87.70800000000008
0.742,-1.008,1.9020000000000001,24.291999999999916,-49.865999999999985,100.1590000000001
0.758,-0.702,1.6310000000000002,19.77500000000009,-31.189000000000078,111.75500000000011
0.7670000000000003,-0.32200000000000006,1.2940000000000005,15.930000000000064,-16.113000000000056,121.70400000000018
0.7969999999999997,0.14700000000000024,0.9359999999999999,11.474999999999909,-5.188000000000102,128.29599999999982
0.8399999999999999,0.6719999999999997,0.5709999999999997,5.492999999999938,1.70900000000006,130.61499999999978
0.9080000000000004,1.173,0.1509999999999998,0.12200000000007094,6.347999999999956,127.07499999999982
0.9879999999999995,1.5949999999999998,-0.2709999999999999,-4.333000000000084,5.492999999999938,117.79799999999977
1.0739999999999998,1.8529999999999998,-0.5699999999999998,-9.032999999999902,-1.70900000000006,102.17299999999977
1.133,1.9130000000000003,-0.677,-13.732999999999947,-14.464999999999918,82.27500000000009
1.1639999999999997,1.8149999999999995,-0.6630000000000003,-16.968000000000075,-29.174999999999955,62.072999999999865
1.17,1.7309999999999999,-0.645,-13.24499999999989,-42.48000000000002,44.738999999999805
1.146,1.62,-0.6189999999999998,-7.26299999999992,-54.749000000000024,29.66300000000024
1.1109999999999998,1.4770000000000003,-0.512,-1.7699999999999818,-67.1389999999999,15.930000000000064
1.072,1.4030000000000005,-0.347,3.3569999999997435,-78.79600000000005,4.5779999999999745
1.0329999999999995,1.3680000000000003,-0.16400000000000015,3.8450000000000273,-88.25700000000006,-5.005000000000109
0.9969999999999999,1.282,0.07500000000000018,-0.8540000000000418,-94.91000000000008,-14.893000000000029
0.9630000000000001,1.146,0.3639999999999999,-8.240000000000009,-99.548,-24.779999999999973
0.944,0.9870000000000001,0.6200000000000001,-16.60200000000009,-99.91499999999996,-32.89799999999991
0.9379999999999997,0.7919999999999998,0.7389999999999999,-23.192999999999984,-96.3130000000001,-38.63499999999999
0.9530000000000003,0.593,0.7350000000000003,-28.198000000000093,-90.88100000000009,-42.48000000000002
0.9710000000000001,0.4790000000000001,0.6539999999999999,-29.54099999999994,-86.42599999999993,-43.45700000000011
0.9800000000000004,0.43599999999999994,0.6200000000000001,-28.442000000000007,-84.65599999999995,-42.78600000000006
0.9719999999999995,0.33000000000000007,0.6509999999999998,-26.978000000000065,-84.65599999999995,-42.236000000000104
0.9589999999999996,0.1120000000000001,0.8019999999999996,-27.404999999999973,-85.63200000000006,-42.66399999999999
0.9530000000000003,-0.07200000000000006,0.9690000000000003,-28.93100000000004,-84.5340000000001,-40.34400000000005
0.9539999999999997,-0.1459999999999999,1.1280000000000001,-29.05300000000011,-80.62699999999995,-34.972999999999956
0.9559999999999995,-0.16000000000000014,1.2530000000000001,-29.236000000000104,-74.58500000000004,-28.86999999999989
0.9630000000000001,-0.18900000000000006,1.2509999999999994,-29.480000000000018,-65.55199999999991,-23.070999999999913
0.9790000000000001,-0.20900000000000007,1.149,-28.686999999999898,-56.519000000000005,-17.33400000000006
0.9939999999999998,-0.21799999999999997,1.0220000000000002,-29.66300000000001,-49.13300000000004,-11.59699999999998
1.0190000000000001,-0.16000000000000014,0.8959999999999999,-32.653999999999996,-43.57899999999995,-6.226000000000113
1.0469999999999997,0.009999999999999787,0.8109999999999999,-33.93599999999992,-40.465999999999894,-1.3430000000000746
1.069,0.1900000000000004,0.8179999999999996,-34.85100000000011,-39.000999999999976,1.9529999999999745
1.0839999999999996,0.32200000000000006,0.8810000000000002,-33.69100000000003,-38.146999999999935,2.8079999999999927
1.0910000000000002,0.4039999999999999,0.9199999999999999,-30.21199999999999,-36.37699999999995,1.8920000000002801
1.077,0.3949999999999996,0.9640000000000004,-25.51299999999992,-34.05799999999999,-0.2439999999999145
1.0649999999999995,0.31400000000000006,0.9989999999999997,-21.851000000000113,-31.189000000000078,-2.747000000000071
1.0499999999999998,0.2530000000000001,1.0600000000000005,-19.53099999999995,-27.89300000000003,-4.02800000000002
1.0270000000000001,0.20800000000000018,1.104,-19.042999999999893,-23.621000000000095,-4.760999999999967
1.0199999999999996,0.14900000000000002,1.0739999999999998,-19.042999999999893,-17.760999999999967,-5.126999999999953
1.0099999999999998,0.12899999999999956,0.9950000000000001,-19.836000000000013,-12.207000000000107,-4.94399999999996
1.0039999999999996,0.16000000000000014,0.9139999999999997,-19.347999999999956,-7.507000000000062,-4.333000000000084
0.9939999999999998,0.1849999999999996,0.8100000000000005,-19.470000000000027,-4.7000000000000455,-3.905999999999949
0.9939999999999998,0.21300000000000008,0.6850000000000005,-20.142000000000053,-2.31899999999996,-4.02800000000002
0.9879999999999995,0.27800000000000047,0.5969999999999995,-19.287000000000035,-1.586999999999989,-4.211000000000013
0.9740000000000002,0.37399999999999967,0.5720000000000001,-17.33400000000006,-2.563000000000102,-5.126999999999953
0.9589999999999996,0.45699999999999985,0.5890000000000004,-15.198000000000093,-3.7840000000001055,-7.201999999999998
0.9290000000000003,0.4820000000000002,0.6239999999999997,-11.779999999999973,-4.760999999999967,-10.498000000000047
0.8970000000000002,0.40500000000000025,0.6530000000000005,-7.567999999999984,-5.005000000000109,-14.70900000000006
0.9340000000000002,-0.7000000000000002,1.2910000000000004,26.062000000000126,-64.3309999999999,69.94599999999991
1.0419999999999998,-0.6840000000000002,1.4770000000000003,29.907000000000153,-56.39599999999996,74.95100000000002
1.1680000000000001,-0.681,1.4930000000000003,38.69599999999991,-45.89799999999991,79.89499999999998
1.2919999999999998,-0.7109999999999999,1.4779999999999998,51.57499999999982,-37.597999999999956,85.38799999999992
