aX,aY,aZ,gX,gY,gZ
0.494,0.186,-0.006,-34.851,0.732,-39.063
0.501,0.156,-0.026,-34.851,-2.502,-39.001
0.498,0.095,-0.080,-34.851,-5.066,-39.124
0.505,0.062,-0.149,-33.630,-7.935,-38.635
0.509,0.067,-0.191,-31.921,-13.184,-37.292
0.506,0.047,-0.161,-30.762,-19.592,-36.682
0.503,0.036,-0.095,-28.381,-25.940,-36.072
0.505,0.054,-0.029,-23.743,-31.433,-35.095
0.509,0.044,0.028,-20.325,-35.828,-34.607
0.503,-0.057,0.076,-16.968,-39.551,-34.668
0.492,-0.215,0.128,-15.259,-42.786,-34.424
0.483,-0.335,0.198,-14.954,-45.471,-32.532
0.503,-0.396,0.343,-12.268,-48.706,-28.320
0.503,-0.424,0.445,-10.498,-49.561,-23.560
0.512,-0.435,0.493,-7.874,-48.523,-18.616
0.522,-0.466,0.501,-6.836,-46.814,-13.733
0.549,-0.513,0.486,-6.775,-45.532,-8.728
0.567,-0.520,0.438,-9.216,-43.823,-3.662
0.594,-0.449,0.408,-10.010,-42.969,2.075
0.608,-0.316,0.467,-11.108,-43.335,7.385
0.625,-0.177,0.495,-10.742,-43.213,11.353
0.642,-0.053,0.487,-8.911,-42.114,13.916
0.657,0.046,0.447,-5.554,-41.748,14.893
0.677,0.100,0.415,-2.808,-42.114,14.526
0.693,0.112,0.452,-0.305,-43.579,13.489
0.704,0.123,0.512,2.136,-44.678,12.329
0.719,0.084,0.620,4.211,-45.349,11.169
0.731,0.058,0.747,5.737,-45.166,10.498
0.741,-0.028,0.866,8.057,-42.419,9.949
0.743,-0.104,0.923,7.812,-37.842,10.498
0.768,0.014,0.967,7.202,-32.837,12.695
0.798,0.169,0.980,6.592,-27.344,13.916
0.836,0.148,0.958,4.578,-21.790,12.878
0.853,-0.034,0.814,2.686,-15.076,11.963
0.891,-0.120,0.667,0.244,-10.803,13.123
0.937,-0.128,0.538,-0.122,-8.972,16.357
0.956,-0.038,0.430,-0.671,-8.728,19.836
0.977,0.063,0.497,1.526,-10.925,22.583
0.998,0.260,0.614,8.179,-13.489,24.597
1.015,0.413,0.647,14.282,-13.489,24.536
1.035,0.417,0.641,15.137,-12.207,21.729
1.061,0.375,0.629,10.498,-10.925,18.372
1.069,0.378,0.630,3.418,-9.583,15.503
1.087,0.414,0.675,-1.587,-8.667,13.123
1.098,0.513,0.728,-4.578,-7.568,11.108
1.132,0.661,0.767,-4.456,-6.042,8.484
1.157,0.764,0.717,0.793,-4.883,4.639
1.166,0.632,0.599,6.409,-3.540,-1.404
1.169,0.474,0.410,10.986,-2.869,-5.981
1.185,0.249,0.301,13.855,-4.089,-8.423
1.158,0.091,0.233,19.592,-7.080,-8.606
1.154,-0.005,0.226,21.240,-11.047,-6.470
1.141,0.115,0.268,20.447,-14.404,-3.418
1.143,0.319,0.389,19.104,-18.066,-1.099
1.134,0.464,0.480,16.418,-19.592,-1.038
1.127,0.550,0.508,15.625,-18.982,-2.808
0.955,0.673,1.170,-14.587,48.645,68.359
0.971,0.682,0.991,-13.855,58.533,63.721
0.988,0.649,0.781,-12.329,65.247,59.326
0.995,0.701,0.654,-11.475,68.604,55.786
0.996,0.789,0.623,-12.451,68.970,52.185
0.991,0.849,0.650,-13.245,69.824,47.729
0.977,0.916,0.672,-13.794,71.106,42.603
0.955,0.981,0.665,-12.878,73.486,37.231
0.938,0.975,0.635,-13.733,76.233,30.884
0.925,0.958,0.604,-15.625,78.857,24.475
0.896,0.975,0.554,-18.921,81.543,18.555
0.878,0.989,0.487,-22.522,84.229,12.817
0.863,1.006,0.349,-25.208,86.243,6.897
0.838,1.010,0.207,-25.391,86.304,0.977
0.826,1.018,0.051,-24.719,84.778,-4.578
0.808,1.050,-0.054,-24.780,80.750,-10.132
0.792,1.078,-0.090,-26.184,75.195,-16.907
0.766,1.085,-0.071,-26.733,68.787,-23.926
0.729,1.043,-0.022,-26.550,62.744,-31.250
0.680,0.997,0.064,-27.222,57.495,-37.903
0.626,1.020,0.125,-28.442,54.077,-43.945
0.576,1.031,0.083,-27.832,52.307,-49.988
0.533,1.002,-0.027,-27.344,50.354,-56.641
0.481,0.959,-0.134,-28.198,47.241,-63.477
0.435,0.872,-0.251,-31.189,43.518,-70.374
0.380,0.736,-0.357,-32.959,38.330,-76.294
0.343,0.638,-0.394,-35.522,30.945,-80.811
0.307,0.533,-0.401,-38.574,23.010,-84.229
0.265,0.439,-0.418,-39.856,15.381,-86.365
0.227,0.298,-0.440,-42.114,8.545,-87.708
0.206,0.176,-0.485,-42.542,1.709,-87.463
0.184,0.133,-0.485,-42.175,-5.554,-85.083
0.158,0.098,-0.456,-43.030,-12.634,-82.520
0.140,0.075,-0.417,-43.457,-19.653,-79.956
0.129,0.059,-0.403,-44.067,-25.574,-77.332
0.123,0.080,-0.406,-45.837,-30.945,-74.585
0.110,0.093,-0.431,-47.668,-36.255,-72.388
0.101,0.082,-0.477,-49.255,-42.114,-70.618
0.090,0.028,-0.507,-51.208,-48.523,-69.214
0.080,-0.055,-0.531,-53.528,-55.237,-67.932
0.071,-0.162,-0.565,-55.847,-62.622,-65.735
0.068,-0.288,-0.593,-56.885,-70.801,-62.805
0.072,-0.416,-0.619,-56.396,-79.590,-58.594
0.058,-0.501,-0.642,-53.345,-89.844,-52.673
0.041,-0.571,-0.650,-49.438,-100.708,-45.898
0.015,-0.652,-0.568,-45.471,-113.037,-38.696
-0.010,-0.688,-0.309,-44.556,-125.793,-31.250
-0.022,-0.613,0.041,-45.105,-135.803,-23.315
-0.017,-0.504,0.412,-42.908,-141.724,-16.113
0.014,-0.501,0.665,-41.199,-142.517,-11.536
0.049,-0.623,0.856,-40.527,-139.587,-7.935
0.102,-0.789,0.948,-41.260,-134.338,-4.333
0.128,-0.962,0.949,-41.626,-128.784,1.404
0.155,-1.087,0.916,-38.757,-124.512,9.583
0.191,-1.174,0.839,-33.081,-121.338,19.714
0.230,-1.207,0.729,-24.231,-120.239,30.762
0.253,-1.245,0.733,-16.357,-122.009,41.931
0.276,-1.227,0.854,-10.193,-125.427,53.040
0.309,-1.148,1.026,-4.089,-127.747,64.575
0.332,-1.050,1.159,1.282,-127.258,74.707
0.373,-0.942,1.277,7.019,-125.549,83.862
0.417,-0.810,1.413,13.489,-124.268,92.163
0.470,-0.599,1.580,21.667,-122.803,99.304
0.523,-0.557,1.704,24.414,-117.676,103.210
0.587,-0.545,1.771,27.771,-108.582,106.750
0.645,-0.504,1.800,31.311,-100.342,111.023
0.711,-0.458,1.779,35.156,-92.102,115.356
0.765,-0.449,1.724,38.635,-84.290,119.080
0.824,-0.487,1.635,42.908,-77.698,123.047
0.860,-0.494,1.632,46.936,-73.303,128.052
0.901,-0.433,1.795,52.124,-70.740,134.094
0.919,-0.296,2.066,56.580,-68.787,140.991
0.943,-0.168,2.397,56.824,-64.392,146.606
0.956,-0.047,2.711,58.411,-53.955,151.978
0.937,0.101,3.005,58.838,-40.649,157.471
0.933,0.413,3.192,57.068,-20.569,163.086
0.926,0.693,3.322,50.964,4.395,165.894
0.891,0.997,3.407,43.640,31.067,165.344
0.870,1.256,3.253,36.072,63.416,162.109
0.846,1.494,2.887,31.677,92.041,157.166
0.827,1.660,2.455,26.428,116.882,149.292
0.827,1.714,2.021,19.226,136.475,139.404
0.811,1.737,1.614,13.367,153.076,128.906
0.805,1.769,1.147,8.911,172.058,118.958
0.810,1.791,0.822,3.845,171.875,108.765
0.821,1.793,0.520,0.427,167.419,97.595
0.832,1.830,0.307,0.977,164.856,87.219
0.838,1.866,0.133,1.648,157.959,75.928
0.855,1.880,0.044,-1.709,150.330,63.354
0.858,1.865,0.087,-4.761,141.113,50.110
0.833,1.792,0.200,-7.568,132.141,36.987
0.791,1.702,0.313,-9.277,126.282,24.902
0.758,1.615,0.403,-9.949,122.437,14.160
0.722,1.529,0.453,-9.644,120.117,4.272
0.669,1.409,0.488,-8.728,118.469,-4.150
0.624,1.246,0.496,-10.010,117.493,-11.536
0.581,1.066,0.494,-12.878,116.638,-18.311
0.535,0.923,0.458,-15.869,116.211,-23.132
0.510,0.876,0.441,-18.494,115.173,-25.879
0.483,0.859,0.447,-22.339,113.770,-28.137
0.449,0.855,0.431,-25.818,112.976,-30.884
0.426,0.835,0.393,-27.527,112.061,-33.691
0.401,0.794,0.331,-29.907,111.145,-36.621
0.383,0.767,0.229,-32.410,110.046,-39.490
0.373,0.768,0.110,-34.607,107.910,-42.114
0.359,0.752,-0.024,-36.316,104.675,-44.922
0.355,0.734,-0.138,-36.316,99.915,-47.974
0.344,0.696,-0.201,-36.255,93.323,-51.208
0.331,0.685,-0.179,-36.804,85.449,-54.138
0.324,0.680,-0.123,-36.072,78.186,-56.946
0.307,0.650,-0.101,-32.410,72.205,-59.753
0.290,0.548,-0.147,-28.625,67.383,-62.500
0.273,0.437,-0.212,-26.428,62.622,-64.514
0.261,0.358,-0.284,-26.062,57.251,-65.125
0.252,0.307,-0.362,-26.245,51.514,-64.880
0.240,0.257,-0.402,-28.931,45.288,-64.331
0.229,0.218,-0.400,-33.691,38.452,-63.782
0.213,0.189,-0.401,-38.574,31.921,-63.049
0.206,0.164,-0.436,-41.748,26.001,-62.195
1.110,0.088,1.510,24.841,-63.110,54.260
1.129,0.255,1.525,22.827,-54.871,57.373
1.152,0.442,1.469,21.851,-45.837,58.777
1.172,0.662,1.354,20.691,-36.926,58.411
1.197,0.894,1.251,18.677,-29.663,56.030
1.211,1.104,1.226,14.343,-24.841,50.354
1.216,1.301,1.201,12.024,-20.020,42.603
1.213,1.396,1.162,10.681,-14.893,31.860
1.210,1.336,1.137,12.451,-11.108,19.836
1.195,1.177,1.095,17.212,-7.141,8.972
1.175,0.997,0.969,20.203,-3.723,0.000
1.153,0.889,0.750,25.085,0.122,-5.615
1.119,0.762,0.635,23.254,1.343,-10.620
1.082,0.683,0.592,22.705,0.183,-14.465
1.046,0.651,0.571,21.118,-0.549,-17.273
1.013,0.621,0.536,21.118,-0.977,-19.531
0.977,0.546,0.507,20.752,-1.587,-21.973
0.931,0.454,0.550,19.531,-2.869,-23.621
0.877,0.391,0.646,17.212,-3.479,-24.048
0.831,0.308,0.681,15.076,-2.136,-23.865
0.794,0.226,0.671,12.024,0.000,-22.827
0.754,0.184,0.640,8.118,2.014,-20.996
0.735,0.197,0.598,6.165,3.357,-18.616
0.722,0.232,0.566,7.324,3.601,-16.235
0.705,0.259,0.582,8.667,2.930,-14.709
0.684,0.236,0.623,8.606,2.258,-14.343
0.671,0.159,0.664,8.057,1.892,-13.855
0.653,0.076,0.682,6.226,2.625,-13.000
0.650,0.004,0.650,5.005,3.845,-11.230
0.648,-0.050,0.581,3.784,4.883,-8.667
0.655,-0.058,0.535,2.625,4.639,-5.676
0.660,-0.004,0.520,2.686,3.174,-2.686
0.664,0.044,0.533,2.686,1.587,0.061
0.674,0.125,0.548,2.991,0.244,2.258
0.679,0.201,0.560,3.601,-0.977,3.662
0.684,0.224,0.575,3.723,-2.136,3.723
0.686,0.264,0.626,3.357,-3.113,3.540
0.688,0.355,0.707,1.892,-3.601,2.930
0.685,0.382,0.779,-1.038,-2.869,1.221
0.685,0.355,0.800,-2.686,-0.610,-1.160
0.697,0.390,0.754,-1.709,1.526,-2.625
0.703,0.383,0.723,-0.366,2.808,-4.211
0.701,0.302,0.684,-0.244,3.662,-5.920
0.697,0.210,0.630,0.671,4.395,-7.080
0.699,0.175,0.585,2.258,4.211,-7.080
0.695,0.153,0.551,2.991,3.479,-6.531
0.691,0.104,0.549,2.869,2.563,-5.981
0.688,0.077,0.557,2.686,1.526,-5.249
0.687,0.090,0.563,3.296,0.671,-3.967
0.683,0.104,0.590,3.357,-0.305,-2.747
0.682,0.123,0.634,3.418,-0.793,-1.831
0.687,0.172,0.653,3.235,-0.366,-0.671
0.690,0.223,0.657,1.709,0.305,-0.427
0.695,0.247,0.655,0.061,0.793,-0.488
0.698,0.242,0.646,-0.427,1.465,-0.916
0.703,0.229,0.610,0.427,1.709,-1.282
0.713,0.223,0.564,1.526,1.404,-1.221
0.719,0.219,0.550,2.441,0.610,-1.282
0.715,0.187,0.580,2.319,-0.793,-1.343
0.713,0.162,0.622,1.343,-1.587,-1.343
0.710,0.133,0.637,0.610,-1.404,-0.671
0.709,0.119,0.609,0.488,-0.916,0.427
0.711,0.131,0.583,-0.244,-0.610,1.404
0.715,0.190,0.585,-0.916,-1.221,2.502
0.716,0.279,0.621,-1.892,-1.831,2.991
0.716,0.347,0.679,-2.136,-2.014,2.380
0.714,0.371,0.720,-1.953,-1.465,0.977
0.720,0.370,0.686,-0.488,-0.305,-0.732
0.720,0.318,0.625,0.549,0.488,-2.502
0.721,0.232,0.575,0.793,0.305,-3.723
0.720,0.181,0.532,1.221,-0.244,-4.150
0.720,0.174,0.527,1.892,-1.648,-3.845
0.715,0.183,0.555,2.625,-3.235,-3.357
0.712,0.191,0.612,2.747,-4.517,-3.357
0.706,0.193,0.668,2.686,-4.883,-3.174
0.700,0.170,0.697,2.197,-4.578,-3.113
0.700,0.140,0.708,1.709,-3.601,-2.991
0.694,0.099,0.703,0.793,-2.441,-2.258
0.694,0.086,0.685,0.610,-1.221,-0.977
0.696,0.121,0.703,-0.061,-0.549,0.427
0.691,0.166,0.714,-1.709,0.305,1.282
0.697,0.211,0.678,-2.136,1.831,1.892
0.702,0.249,0.623,-2.441,2.686,2.014
0.710,0.293,0.594,-1.709,2.441,1.587
0.709,0.295,0.583,-1.221,1.770,0.549
0.713,0.287,0.586,-1.038,0.977,-0.671
0.714,0.275,0.599,-0.488,0.183,-1.587
0.713,0.236,0.615,0.488,-0.305,-2.502
0.709,0.183,0.615,1.099,-0.488,-2.808
0.711,0.145,0.604,1.526,-0.854,-2.747
0.709,0.121,0.593,1.709,-0.977,-2.136
0.705,0.101,0.587,1.404,-1.465,-1.160
0.707,0.139,0.606,1.221,-2.014,0.000
0.708,0.219,0.661,0.610,-2.747,1.038
0.700,0.256,0.704,-0.427,-2.502,0.916
0.702,0.253,0.701,-0.793,-1.587,0.305
0.702,0.259,0.663,-0.671,-0.305,-0.427
0.708,0.274,0.641,-0.061,-0.061,-1.038
0.703,0.230,0.639,0.244,-0.305,-1.953
0.701,0.172,0.612,0.366,-0.122,-2.380
0.705,0.189,0.595,1.038,-0.244,-2.197
0.710,0.244,0.635,1.892,-1.404,-1.770
0.701,0.229,0.684,1.770,-1.648,-2.136
0.698,0.176,0.690,1.526,-1.099,-2.625
0.699,0.140,0.654,1.648,0.061,-2.502
0.709,0.151,0.628,1.526,0.488,-1.770
0.704,0.128,0.660,0.122,0.122,-1.343
0.698,0.093,0.683,-1.099,0.427,-0.549
0.698,0.077,0.644,-1.160,1.343,0.732
0.704,0.092,0.590,-1.648,2.075,2.197
0.710,0.177,0.593,-2.075,1.343,3.540
0.711,0.257,0.630,-2.502,0.671,4.089
0.710,0.282,0.643,-2.258,0.732,3.540
0.713,0.285,0.610,-1.282,1.038,2.563
0.720,0.324,0.582,0.488,0.854,1.770
0.720,0.323,0.594,1.709,0.000,0.610
0.716,0.265,0.613,1.587,-0.732,-0.977
0.716,0.236,0.624,1.770,-0.916,-1.892
0.718,0.246,0.625,1.587,-1.038,-2.136
0.122,-1.001,1.452,-2.747,-71.167,52.124
0.142,-0.845,1.516,-4.089,-66.528,63.110
0.157,-0.783,1.555,-5.615,-62.195,72.327
0.197,-0.516,1.580,-4.456,-57.800,80.505
0.228,-0.432,1.570,-6.531,-52.856,85.266
0.384,-0.158,1.265,-6.409,-48.279,89.355
0.629,-0.064,1.351,-5.005,-53.101,93.018
0.027,0.093,2.876,-0.977,-76.904,97.961
0.276,0.458,4.000,7.019,-118.164,104.431
0.234,-0.584,4.000,10.986,9.155,88.867
0.361,-1.108,1.618,33.875,76.782,91.614
0.484,-0.275,0.930,33.997,94.604,114.807
0.432,0.622,1.792,-2.808,39.185,125.244
0.463,0.516,2.060,-31.494,46.387,117.371
0.454,0.396,1.639,-22.034,65.735,111.572
0.505,0.569,1.126,5.066,71.960,114.624
0.581,0.777,0.693,24.414,71.228,115.784
0.610,1.056,0.807,22.400,61.646,112.854
0.617,1.299,1.255,7.812,49.805,105.286
0.597,1.448,1.641,-1.099,50.476,94.849
0.558,1.472,1.750,1.221,58.777,83.862
0.561,1.465,1.659,10.803,68.420,72.876
0.560,1.340,1.435,21.851,76.965,62.378
0.552,1.135,1.287,29.968,81.299,52.734
0.522,0.951,1.319,33.264,81.848,45.471
0.477,0.773,1.361,34.851,84.045,40.710
0.462,0.710,1.311,31.982,88.501,38.025
0.454,0.720,1.190,23.315,94.421,36.438
0.448,0.839,1.089,14.954,98.328,34.851
0.444,0.987,1.022,7.690,100.952,31.677
0.447,1.126,0.945,2.319,103.394,26.794
0.438,1.202,0.887,-0.122,104.431,20.142
0.428,1.168,0.811,-0.916,105.164,11.902
0.432,1.098,0.697,1.099,105.774,4.150
0.434,1.006,0.588,1.038,105.286,-2.563
0.431,0.906,0.471,-0.610,104.309,-7.812
0.436,0.829,0.385,-3.113,101.685,-12.512
0.429,0.822,0.366,-3.845,97.473,-15.808
0.425,0.835,0.349,-4.272,93.018,-18.799
0.423,0.874,0.284,-4.272,89.844,-22.461
0.418,0.889,0.194,-3.601,86.731,-26.550
0.412,0.862,0.120,-3.479,82.153,-31.189
0.402,0.792,0.093,-5.127,76.294,-36.133
0.387,0.701,0.142,-7.385,69.824,-40.710
0.377,0.618,0.194,-9.033,64.453,-44.067
0.367,0.551,0.205,-9.888,60.547,-46.631
0.358,0.507,0.177,-10.010,56.946,-48.340
0.364,0.476,0.161,-11.047,52.979,-49.744
0.358,0.445,0.157,-11.902,48.828,-50.964
0.360,0.399,0.142,-13.733,45.044,-52.063
0.368,0.323,0.147,-16.541,41.138,-52.917
0.365,0.308,0.168,-18.799,37.354,-52.917
0.365,0.355,0.180,-20.508,34.119,-52.002
0.365,0.392,0.159,-23.254,31.189,-52.002
0.361,0.400,0.105,-25.635,28.442,-52.734
0.358,0.415,0.013,-28.503,25.452,-54.016
0.357,0.419,-0.045,-30.579,20.996,-55.237
0.347,0.400,-0.091,-31.067,15.076,-56.824
0.331,0.349,-0.135,-29.053,8.728,-58.167
0.326,0.287,-0.148,-26.123,1.282,-59.082
0.311,0.205,-0.118,-23.987,-5.981,-59.631
0.295,0.096,-0.020,-22.644,-13.306,-59.998
0.281,-0.015,0.092,-22.583,-19.592,-59.265
0.272,-0.123,0.172,-22.766,-23.621,-57.312
0.267,-0.198,0.180,-22.217,-26.123,-54.260
0.271,-0.224,0.153,-21.729,-28.320,-50.293
0.268,-0.234,0.112,-21.179,-31.006,-46.143
0.266,-0.234,0.068,-21.851,-34.851,-42.358
0.262,-0.210,0.054,-22.095,-39.429,-38.513
0.256,-0.196,0.062,-22.217,-44.434,-35.095
0.249,-0.199,0.058,-22.217,-49.011,-32.288
0.247,-0.210,0.062,-22.522,-53.894,-29.358
0.239,-0.217,0.095,-22.461,-59.265,-26.550
0.237,-0.225,0.174,-22.400,-64.819,-24.109
0.235,-0.262,0.289,-21.790,-70.007,-21.606
0.216,-0.343,0.399,-21.118,-73.914,-19.165
0.204,-0.417,0.509,-19.592,-76.416,-15.747
0.200,-0.461,0.582,-16.663,-77.637,-11.169
0.190,-0.519,0.594,-13.855,-77.942,-6.836
0.187,-0.517,0.633,-12.512,-78.613,-2.258
0.200,-0.500,0.651,-12.756,-78.857,3.052
0.220,-0.475,0.719,-13.123,-79.834,8.118
0.233,-0.401,0.847,-13.550,-80.627,12.817
0.260,-0.346,1.009,-13.367,-80.383,17.212
0.276,-0.333,1.149,-11.902,-78.186,20.752
0.311,-0.306,1.274,-9.338,-74.280,24.048
0.326,-0.257,1.293,-3.296,-69.153,27.954
0.349,-0.258,1.238,3.601,-62.927,31.311
0.375,-0.259,1.129,8.545,-58.411,34.546
0.410,-0.168,1.045,11.597,-55.725,38.147
0.444,-0.045,0.973,10.986,-54.016,40.710
0.492,0.056,0.934,6.592,-53.528,41.809
0.532,0.183,0.954,-0.793,-53.589,41.748
0.554,0.256,1.031,-7.629,-53.894,40.588
0.583,0.387,1.139,-12.268,-53.711,38.696
0.600,0.374,1.077,-9.888,-51.514,36.316
0.619,0.447,1.078,-1.953,-51.453,34.302
0.618,0.512,1.062,4.211,-51.758,31.738
0.634,0.556,1.012,11.292,-52.124,28.564
0.642,0.533,0.992,15.442,-52.856,24.353
0.642,0.467,1.035,17.822,-54.749,20.264
0.634,0.384,1.095,19.531,-55.847,16.785
0.634,0.274,1.214,20.081,-55.847,14.465
0.620,0.210,1.421,19.043,-55.664,13.489
0.608,0.189,1.578,17.517,-53.040,13.672
0.611,0.199,1.626,16.479,-46.631,14.465
0.606,0.244,1.590,15.381,-37.903,15.381
0.603,0.292,1.542,14.160,-30.884,15.686
0.605,0.360,1.477,14.160,-24.658,15.381
0.605,0.434,1.378,15.686,-19.409,14.709
0.609,0.444,1.285,16.602,-15.381,12.878
0.606,0.425,1.216,16.602,-12.512,10.681
0.600,0.420,1.188,15.869,-10.132,8.728
0.600,0.376,1.168,14.587,-8.118,7.019
0.598,0.357,1.178,11.841,-6.348,5.432
0.597,0.346,1.192,8.301,-4.700,4.700
0.586,0.364,1.185,7.324,-2.502,4.211
0.583,0.390,1.164,7.385,0.183,3.723
0.573,0.411,1.132,5.981,2.930,2.991
0.833,0.312,1.727,44.434,-33.020,103.516
0.850,0.433,1.869,42.969,-26.184,103.271
0.859,0.562,1.992,41.016,-17.761,102.173
0.877,0.690,2.084,39.917,-7.690,100.281
0.898,0.798,2.151,36.682,2.869,97.656
0.914,0.908,2.155,34.058,15.564,93.689
0.919,0.998,2.113,32.837,28.259,89.417
0.923,1.063,2.002,32.349,40.466,84.290
0.923,1.091,1.832,32.227,51.636,78.491
0.915,1.071,1.665,31.921,60.852,72.388
0.905,1.008,1.498,30.457,67.566,66.650
0.894,0.948,1.351,29.053,72.266,61.401
0.881,0.889,1.252,27.832,75.317,57.007
0.859,0.849,1.208,26.672,77.209,53.406
0.830,0.851,1.227,26.978,78.552,50.720
0.800,0.876,1.242,28.503,80.505,48.279
0.771,0.895,1.221,28.503,83.679,45.288
0.747,0.894,1.172,27.405,87.097,41.870
0.721,0.880,1.111,25.513,90.271,38.208
0.694,0.846,1.060,22.644,93.262,34.668
0.660,0.815,1.026,19.775,95.764,31.372
0.643,0.791,0.987,16.846,98.022,28.259
0.617,0.737,0.944,13.672,100.586,25.269
0.597,0.670,0.878,10.559,102.966,22.583
0.589,0.625,0.817,6.592,105.347,20.752
0.568,0.614,0.786,0.916,106.873,19.470
0.555,0.613,0.746,-5.127,108.459,18.188
0.549,0.655,0.718,-10.376,110.046,17.151
0.541,0.825,0.705,-14.404,111.389,16.296
0.534,1.072,0.681,-17.273,112.854,14.038
0.532,1.258,0.609,-19.043,114.746,8.606
0.526,1.320,0.465,-20.508,116.516,0.000
0.508,1.241,0.304,-23.010,116.699,-9.521
0.501,1.078,0.166,-25.208,114.380,-19.104
0.486,0.885,0.073,-26.245,110.352,-26.917
0.469,0.696,0.010,-26.794,105.286,-32.471
0.467,0.554,-0.031,-28.259,100.037,-35.278
0.459,0.450,-0.097,-29.724,94.971,-36.438
0.464,0.482,-0.167,-29.785,89.600,-35.889
0.474,0.592,-0.234,-30.945,83.557,-35.217
0.477,0.693,-0.288,-31.921,76.904,-36.133
0.479,0.772,-0.286,-31.799,68.481,-38.879
0.460,0.801,-0.242,-31.677,60.120,-42.542
0.440,0.771,-0.182,-30.457,52.307,-46.875
0.417,0.754,-0.134,-29.175,46.082,-50.842
0.392,0.741,-0.114,-28.503,40.771,-54.626
0.374,0.718,-0.107,-28.564,36.316,-58.533
0.358,0.665,-0.091,-28.870,31.616,-62.500
0.339,0.569,-0.078,-29.846,27.161,-66.223
0.319,0.428,-0.077,-31.311,23.193,-69.275
0.304,0.251,-0.084,-32.654,19.531,-70.801
0.287,0.078,-0.092,-32.776,15.503,-70.740
0.283,-0.027,-0.118,-31.677,11.536,-67.810
0.276,-0.067,-0.153,-31.067,7.263,-63.477
0.274,-0.062,-0.166,-31.799,2.380,-58.838
0.276,-0.013,-0.146,-33.569,-2.441,-54.565
0.283,0.067,-0.092,-36.560,-6.287,-51.270
0.289,0.166,-0.015,-38.513,-9.705,-48.889
0.303,0.254,0.005,-39.246,-12.268,-47.852
0.312,0.270,-0.046,-38.452,-14.282,-48.340
0.321,0.197,-0.117,-37.903,-17.090,-49.133
0.315,0.056,-0.169,-39.429,-20.935,-50.232
0.304,-0.099,-0.198,-41.077,-25.330,-50.232
0.297,-0.289,-0.268,-42.175,-29.846,-48.889
0.277,-0.449,-0.339,-41.931,-35.156,-45.288
0.267,-0.586,-0.375,-39.795,-42.603,-39.185
0.253,-0.657,-0.341,-36.560,-51.147,-31.372
0.223,-0.673,-0.287,-33.386,-59.692,-22.461
0.202,-0.641,-0.193,-30.151,-67.688,-13.672
0.180,-0.575,-0.031,-27.893,-75.134,-5.798
0.187,-0.459,0.192,-27.527,-80.933,0.854
0.221,-0.232,0.420,-30.518,-83.069,6.348
0.231,-0.108,0.531,-32.654,-80.994,9.033
0.231,-0.153,0.457,-33.752,-76.721,8.911
0.244,-0.232,0.288,-32.471,-73.853,9.277
0.239,-0.307,0.120,-30.090,-74.341,10.620
0.216,-0.384,-0.015,-26.733,-77.576,13.000
0.219,-0.511,-0.024,-20.264,-84.290,16.418
0.239,-0.562,0.029,-11.414,-92.346,21.667
0.256,-0.551,0.155,-3.662,-99.304,27.832
0.292,-0.459,0.267,0.122,-104.980,33.936
0.324,-0.307,0.370,2.747,-109.192,39.001
0.343,-0.201,0.426,3.723,-112.183,42.175
0.344,-0.099,0.434,6.470,-114.624,44.006
0.378,0.028,0.446,11.230,-117.737,44.861
0.403,0.150,0.546,13.916,-122.437,44.739
0.443,0.229,0.696,14.648,-126.587,42.603
0.511,0.266,0.841,16.724,-128.845,39.978
0.562,0.229,1.019,17.883,-129.944,36.743
0.608,0.179,1.172,20.020,-129.883,34.302
0.636,0.100,1.239,23.132,-127.563,32.654
0.660,0.003,1.281,27.283,-125.000,32.166
0.667,0.039,1.290,27.100,-121.948,32.776
0.689,0.155,1.245,27.771,-118.530,33.997
0.710,0.311,1.347,31.677,-118.042,33.997
0.726,0.342,1.551,35.706,-119.141,32.227
0.756,0.367,1.780,37.659,-116.638,29.236
0.779,0.296,1.952,35.095,-109.314,26.184
0.815,0.166,2.074,33.142,-98.633,23.804
0.828,0.073,2.198,30.273,-87.830,23.682
0.845,0.068,2.151,27.344,-73.730,25.635
0.858,0.112,2.003,24.780,-59.631,28.137
0.869,0.248,1.883,22.278,-48.767,30.334
0.871,0.445,1.821,20.386,-40.466,31.433
0.872,0.618,1.741,19.287,-32.593,30.396
0.875,0.704,1.612,18.982,-24.963,27.283
0.885,0.708,1.518,19.104,-18.799,22.827
0.886,0.698,1.492,18.555,-14.343,18.127
0.864,0.670,1.476,17.273,-9.705,13.611
0.839,0.589,1.413,14.893,-4.944,9.094
0.829,0.449,1.312,13.794,0.183,5.737
0.830,0.489,1.211,14.587,4.456,4.578
0.812,0.426,1.035,14.221,7.996,3.113
0.811,0.419,0.945,16.785,9.033,2.319
0.787,0.428,0.860,16.296,8.545,2.014
0.772,0.461,0.778,16.479,8.484,1.404
0.753,0.494,0.734,15.930,7.385,-0.061
0.722,0.525,0.722,16.541,5.615,-1.709
0.699,0.544,0.735,16.602,3.662,-3.845
0.645,-0.453,1.387,-19.470,-85.815,62.622
0.677,-0.403,1.340,-19.409,-77.087,67.627
0.686,-0.347,1.277,-19.775,-70.435,72.205
0.706,-0.212,1.196,-18.433,-64.636,76.355
0.733,-0.009,1.123,-15.503,-60.608,79.590
0.752,0.096,1.100,-11.169,-58.655,80.322
