aX,aY,aZ,gX,gY,gZ
-0.516,-0.769,-1.240,-91.797,-22.827,-88.135
-0.456,-0.880,-1.253,-97.595,-38.574,-82.520
-0.399,-1.025,-1.396,-94.849,-52.917,-76.233
-0.396,-1.059,-1.479,-89.111,-67.505,-68.604
-0.286,-1.335,-1.470,-86.487,-91.675,-61.890
-0.214,-1.679,-1.667,-65.308,-111.389,-54.932
-0.244,-1.975,-1.653,-46.448,-134.644,-43.945
-0.178,-2.341,-1.061,-47.607,-170.654,-32.288
-0.227,-2.803,-0.398,-45.715,-196.533,-19.531
-0.253,-3.083,0.547,-28.320,-224.060,0.183
-0.172,-3.222,1.824,-18.127,-248.962,19.836
-0.078,-3.167,2.762,-5.310,-238.953,50.415
0.079,-2.992,3.733,6.653,-221.252,81.787
0.257,-2.678,4.000,16.785,-194.397,110.229
0.441,-2.251,4.000,22.278,-147.095,137.939
0.587,-1.676,4.000,15.442,-107.788,160.461
0.734,-1.005,4.000,5.981,-61.646,178.528
0.805,-0.258,4.000,-3.906,-13.123,193.359
0.838,0.481,4.000,-17.090,33.997,202.637
0.872,1.391,4.000,-20.569,81.726,206.848
0.878,2.279,3.572,-15.625,124.390,201.965
0.877,2.989,2.659,-4.639,156.311,185.181
0.863,3.450,1.748,-0.671,182.495,162.903
0.928,3.746,0.876,-5.005,202.759,134.155
0.967,3.646,0.110,-11.536,206.238,85.754
0.952,3.431,-0.467,-16.052,193.115,47.791
0.930,3.054,-0.930,-12.512,181.946,14.648
0.863,2.590,-1.222,-9.277,163.818,-13.306
0.786,2.114,-1.386,-3.357,141.968,-35.583
0.700,1.731,-1.417,5.371,115.295,-51.819
0.594,1.421,-1.355,12.756,92.224,-63.171
0.496,1.127,-1.267,13.062,72.754,-72.937
0.396,0.869,-1.121,16.602,53.955,-78.979
0.298,0.603,-0.928,17.883,37.598,-82.825
0.214,0.370,-0.666,19.165,23.987,-84.656
0.133,0.122,-0.492,17.639,14.954,-84.595
0.079,-0.085,-0.363,12.573,8.301,-81.848
0.030,-0.243,-0.274,10.681,4.333,-76.904
-0.008,-0.406,-0.318,2.808,2.930,-71.167
-0.035,-0.568,-0.354,-5.981,-0.610,-63.782
-0.054,-0.657,-0.417,-15.503,-2.808,-54.382
-0.053,-0.635,-0.552,-25.696,-5.493,-43.152
-0.052,-0.498,-0.659,-31.616,-10.376,-32.166
-0.049,-0.331,-0.791,-37.842,-17.212,-22.827
-0.034,-0.156,-0.914,-42.236,-26.245,-15.625
-0.008,0.022,-1.053,-44.983,-36.377,-10.193
0.019,0.203,-1.204,-46.204,-48.279,-6.592
0.039,0.371,-1.245,-46.692,-64.453,-5.554
0.059,0.580,-1.187,-48.157,-82.336,-5.798
0.068,0.828,-1.043,-50.110,-99.854,-7.812
0.071,1.011,-0.863,-50.171,-116.333,-12.817
0.078,1.082,-0.681,-47.546,-130.737,-20.264
0.091,1.025,-0.455,-45.959,-144.043,-28.931
0.103,0.839,-0.151,-46.875,-156.311,-37.231
0.148,0.593,0.101,-48.828,-164.429,-43.518
0.203,0.456,0.295,-52.246,-168.945,-46.509
0.268,0.428,0.468,-58.594,-172.791,-47.485
0.347,0.452,0.640,-64.148,-176.575,-47.913
0.407,0.557,0.857,-65.735,-181.580,-48.706
0.452,0.748,1.118,-62.622,-189.819,-50.171
0.484,0.884,1.413,-56.152,-193.726,-54.993
0.465,0.846,1.869,-52.429,-194.702,-63.354
0.441,0.691,2.651,-49.927,-201.477,-72.632
0.423,0.479,3.386,-45.227,-195.251,-80.017
0.470,0.148,3.950,-34.729,-176.392,-85.388
0.513,-0.328,4.000,-23.376,-132.019,-88.318
0.563,-0.871,3.858,-23.499,-96.130,-89.966
0.637,-1.320,3.325,-28.198,-61.340,-82.947
0.705,-1.527,2.742,-32.043,-34.424,-68.298
0.755,-1.547,2.185,-34.241,-14.038,-50.354
0.797,-1.390,1.774,-37.659,-2.747,-32.837
0.825,-1.120,1.465,-42.358,4.150,-17.700
0.841,-0.776,1.249,-43.335,9.705,-5.981
0.841,-0.419,1.112,-39.856,13.000,1.892
0.844,-0.129,1.034,-34.546,10.742,5.554
0.850,0.087,0.947,-29.053,8.179,5.676
0.844,0.253,0.828,-22.522,7.629,3.662
0.829,0.334,0.740,-15.869,5.737,-0.671
0.809,0.320,0.695,-11.292,2.319,-5.493
0.775,0.233,0.720,-7.874,-1.160,-10.071
0.744,0.081,0.811,-6.348,-3.906,-14.038
0.710,-0.090,0.919,-5.737,-4.822,-15.991
0.682,-0.253,0.975,-4.700,-3.723,-15.747
0.796,-0.343,1.811,22.827,-41.260,27.283
0.885,-0.426,1.872,24.231,-34.119,30.518
0.977,-0.520,1.877,28.442,-27.405,34.851
1.065,-0.646,2.022,33.997,-23.987,39.917
1.128,-0.808,2.394,36.682,-22.400,45.837
1.162,-0.875,2.929,36.560,-18.921,54.626
1.138,-0.869,3.617,34.790,-16.418,66.467
1.061,-0.744,4.000,28.198,6.409,79.529
0.961,-0.511,4.000,19.531,49.255,93.018
0.826,-0.091,4.000,4.944,86.121,103.394
0.675,0.408,4.000,-7.874,125.183,110.596
0.565,0.898,3.588,-18.433,161.865,113.892
0.465,1.233,2.972,-28.992,191.895,108.459
0.398,1.422,2.336,-37.354,214.661,97.473
0.346,1.528,1.694,-40.466,231.140,84.778
0.320,1.573,1.201,-39.246,239.441,71.045
0.290,1.611,0.589,-35.889,249.451,57.068
0.309,1.660,0.328,-34.790,236.023,42.297
0.299,1.686,0.115,-33.813,223.267,27.710
0.284,1.637,0.090,-31.921,210.754,12.451
0.242,1.591,0.126,-28.992,198.669,-1.709
0.182,1.569,0.164,-25.574,189.392,-14.160
0.106,1.520,0.182,-23.071,181.458,-26.794
0.021,1.448,0.214,-20.996,175.110,-39.063
-0.069,1.449,0.291,-21.851,169.495,-50.171
-0.169,1.509,0.322,-25.574,165.771,-61.401
-0.270,1.545,0.240,-30.640,164.368,-73.425
-0.364,1.457,0.056,-34.485,163.025,-87.219
-0.455,1.297,-0.197,-35.522,161.133,-100.647
-0.522,1.097,-0.491,-34.851,156.555,-112.183
-0.573,0.856,-0.737,-32.288,146.301,-121.826
-0.606,0.556,-0.953,-30.151,133.789,-129.150
-0.632,0.251,-1.090,-28.687,120.911,-133.240
-0.633,-0.021,-1.202,-27.161,102.356,-133.423
-0.630,-0.267,-1.247,-31.738,86.182,-131.226
-0.623,-0.467,-1.214,-34.546,67.688,-125.793
-0.597,-0.601,-1.124,-42.236,51.697,-118.469
-0.580,-0.570,-1.022,-50.720,38.269,-108.948
-0.556,-0.523,-0.934,-60.852,27.100,-100.220
-0.519,-0.498,-0.880,-69.763,17.334,-92.896
-0.484,-0.487,-0.936,-75.562,9.460,-86.243
-0.431,-0.475,-1.099,-78.125,1.526,-79.895
-0.372,-0.499,-1.273,-79.590,-7.812,-74.341
-0.328,-0.587,-1.392,-81.543,-20.264,-69.519
-0.282,-0.671,-1.530,-83.313,-33.264,-64.270
-0.240,-0.710,-1.687,-84.656,-47.607,-57.983
-0.212,-0.788,-1.797,-86.182,-67.200,-52.429
-0.217,-0.910,-1.840,-84.290,-89.783,-46.936
-0.208,-1.058,-1.697,-83.618,-114.990,-41.016
-0.182,-1.196,-1.519,-81.482,-138.489,-33.447
-0.190,-1.278,-1.144,-75.684,-161.621,-24.902
-0.185,-1.469,-0.688,-72.021,-182.495,-17.761
-0.148,-1.743,-0.264,-63.171,-199.219,-9.888
-0.089,-2.028,0.123,-47.729,-212.708,-0.061
-0.053,-2.265,0.643,-29.114,-227.478,12.878
-0.006,-2.476,1.508,-13.367,-249.817,26.978
0.063,-2.704,2.511,-2.441,-255.066,43.396
0.161,-2.809,3.625,2.869,-247.070,63.049
0.306,-2.830,4.000,4.822,-227.234,85.327
0.448,-2.641,4.000,12.573,-173.218,113.403
0.584,-2.281,4.000,14.832,-127.869,138.123
0.725,-1.739,4.000,16.296,-72.876,161.926
0.804,-1.129,4.000,19.348,-21.362,181.641
0.815,-0.492,4.000,13.123,23.499,197.021
0.826,0.247,4.000,13.916,68.542,210.083
0.828,0.986,3.598,19.592,107.544,216.309
0.826,1.635,2.881,20.630,136.353,212.097
0.819,2.205,2.240,19.958,158.447,200.745
0.813,2.700,1.617,18.372,177.185,185.181
0.825,3.051,1.085,7.324,191.589,163.818
0.858,3.329,0.317,-1.892,207.336,138.733
0.902,3.425,-0.116,-12.695,195.068,105.042
0.915,3.453,-0.685,-18.188,190.735,73.364
0.921,3.410,-1.132,-15.076,181.580,41.931
0.879,3.179,-1.439,-13.428,162.170,9.644
0.823,2.801,-1.536,-11.780,135.559,-19.897
0.734,2.358,-1.429,-9.094,106.995,-45.959
0.625,1.896,-1.236,-6.287,85.083,-66.467
0.516,1.449,-1.019,-2.441,66.650,-82.153
0.411,1.012,-0.851,0.183,52.856,-92.773
0.319,0.508,-0.676,0.549,40.588,-99.792
0.249,0.065,-0.460,0.732,29.968,-101.379
0.187,-0.335,-0.331,-1.404,23.743,-97.717
0.153,-0.612,-0.324,-6.958,20.264,-89.050
0.129,-0.799,-0.327,-13.916,17.090,-77.332
0.110,-0.858,-0.329,-20.203,12.634,-63.538
0.097,-0.703,-0.262,-28.503,8.179,-48.950
0.084,-0.459,-0.252,-37.964,5.371,-36.621
0.083,-0.230,-0.357,-45.959,3.357,-27.588
0.090,-0.040,-0.527,-50.537,-0.061,-21.729
0.099,0.100,-0.667,-53.284,-6.042,-18.372
0.105,0.165,-0.737,-56.702,-14.893,-17.456
0.131,0.233,-0.766,-59.082,-25.574,-17.334
0.145,0.355,-0.764,-58.838,-36.621,-17.212
0.150,0.428,-0.734,-59.509,-47.974,-18.799
0.172,0.476,-0.697,-61.218,-58.960,-21.423
0.194,0.493,-0.711,-62.012,-69.458,-24.414
0.218,0.504,-0.727,-60.791,-80.750,-27.100
0.236,0.472,-0.615,-57.678,-94.421,-30.029
0.249,0.354,-0.373,-56.274,-108.215,-32.898
0.271,0.195,-0.103,-57.922,-118.469,-35.034
0.299,0.017,0.159,-63.354,-124.939,-35.400
0.355,-0.094,0.360,-70.190,-127.747,-33.752
0.412,-0.094,0.562,-75.562,-128.845,-29.968
0.473,-0.032,0.805,-81.177,-130.188,-26.184
0.550,0.054,0.903,-85.510,-128.906,-22.766
0.617,0.165,0.889,-85.938,-122.559,-20.752
0.673,0.273,0.984,-80.750,-121.216,-19.653
0.738,0.319,1.160,-74.402,-122.925,-20.264
0.764,0.308,1.399,-68.359,-122.620,-22.644
0.797,0.245,1.602,-63.904,-117.188,-25.269
0.839,0.119,1.755,-58.289,-109.680,-27.222
0.872,0.018,1.788,-54.565,-98.877,-27.771
0.909,-0.020,1.762,-48.889,-87.646,-26.917
0.969,-0.051,1.656,-44.922,-77.332,-26.001
1.022,-0.013,1.460,-42.847,-67.627,-24.902
1.054,0.058,1.329,-40.344,-62.134,-24.536
1.074,0.062,1.348,-36.560,-59.753,-25.391
1.078,-0.007,1.419,-32.532,-57.373,-26.978
1.042,-0.169,1.626,-23.193,-49.133,-27.405
1.039,-0.266,1.652,-16.541,-42.114,-25.879
1.037,-0.337,1.565,-12.451,-33.569,-23.437
1.036,-0.296,1.483,-9.705,-26.123,-19.775
1.011,-0.140,1.526,-8.179,-21.118,-15.991
0.994,-0.005,1.549,-7.812,-14.587,-14.282
0.971,-0.002,1.523,-7.935,-6.775,-14.526
0.933,-0.066,1.442,-6.226,0.610,-15.076
0.907,-0.151,1.290,-2.441,8.484,-14.343
0.901,-0.288,1.049,-0.366,15.686,-12.817
0.883,-0.320,0.841,0.427,20.142,-9.644
0.875,-0.340,0.618,0.366,21.423,-6.042
0.864,-0.248,0.488,2.075,19.897,-2.258
0.850,-0.142,0.400,2.319,16.602,1.587
0.831,-0.047,0.398,3.418,12.146,4.089
0.808,0.007,0.437,4.028,7.812,5.310
0.789,0.073,0.495,5.371,4.639,6.042
0.767,0.172,0.571,7.080,2.319,6.470
0.742,0.266,0.676,8.118,0.732,5.859
0.732,0.306,0.745,7.446,1.038,4.272
0.719,0.328,0.754,6.409,2.747,1.953
0.711,0.292,0.750,6.104,4.089,-0.610
0.703,0.202,0.739,7.019,5.371,-2.625
0.699,0.106,0.675,8.118,6.714,-3.418
0.704,0.026,0.594,8.484,7.263,-3.174
0.700,-0.022,0.554,8.301,6.531,-2.075
0.696,-0.039,0.545,7.751,5.188,-0.610
0.690,-0.014,0.559,7.751,3.906,1.465
0.685,0.040,0.579,7.568,2.869,3.418
0.678,0.096,0.580,7.080,2.258,4.517
0.674,0.143,0.602,6.470,1.892,4.822
0.667,0.162,0.613,5.005,1.770,4.517
0.671,0.174,0.594,4.211,1.953,4.089
0.677,0.196,0.615,3.967,1.282,3.723
0.679,0.190,0.640,3.052,0.610,2.747
0.685,0.169,0.652,2.991,0.549,1.770
0.694,0.156,0.649,4.272,0.793,1.282
0.702,0.145,0.665,6.165,0.305,0.916
0.701,0.105,0.656,6.714,0.244,0.549
0.702,0.046,0.646,7.202,0.488,0.488
0.699,0.001,0.627,8.179,0.427,0.854
0.702,-0.026,0.618,8.850,0.183,1.892
0.699,-0.016,0.622,8.667,-0.244,3.296
0.694,-0.010,0.638,7.446,-0.427,4.822
0.697,0.004,0.653,6.592,-0.671,5.920
0.702,0.052,0.654,6.165,-0.427,7.263
0.707,0.103,0.643,5.310,-0.305,7.996
0.711,0.157,0.664,5.493,-0.427,8.240
0.718,0.204,0.690,6.165,-0.488,7.935
0.718,0.238,0.700,6.470,0.061,6.836
0.720,0.227,0.684,6.775,0.488,5.188
0.722,0.181,0.639,7.324,0.977,4.028
0.724,0.120,0.599,7.996,1.038,3.052
0.717,0.053,0.599,7.141,0.305,2.625
0.716,0.006,0.565,5.737,0.305,3.052
0.715,0.025,0.557,5.493,-0.610,4.456
0.712,0.080,0.606,4.456,-1.770,5.554
0.704,0.146,0.680,3.113,-2.747,5.981
0.701,0.197,0.736,1.648,-2.197,5.798
0.702,0.215,0.743,1.221,-1.038,5.066
0.705,0.195,0.706,1.770,0.488,4.028
0.710,0.161,0.662,2.808,1.343,3.113
0.714,0.116,0.615,3.601,1.404,2.625
0.715,0.071,0.575,3.540,0.977,2.441
0.718,0.053,0.557,3.174,0.122,2.991
0.719,0.107,0.568,2.930,-1.038,3.845
0.713,0.145,0.585,2.197,-2.075,4.150
0.715,0.169,0.603,1.404,-2.686,4.028
0.713,0.202,0.617,1.038,-3.235,3.662
0.711,0.228,0.637,0.977,-3.723,2.686
0.711,0.232,0.654,0.671,-3.662,1.343
0.708,0.224,0.662,1.404,-3.662,0.000
0.705,0.204,0.650,1.770,-3.296,-1.221
0.709,0.207,0.648,2.136,-3.357,-2.075
0.708,0.206,0.669,1.953,-3.845,-2.930
0.709,0.171,0.703,2.686,-4.028,-3.662
0.708,0.110,0.741,3.784,-4.028,-4.211
0.703,0.034,0.762,4.211,-3.296,-4.456
0.698,-0.036,0.760,3.723,-2.014,-3.967
0.698,-0.069,0.745,3.174,-0.916,-2.563
0.695,-0.059,0.731,2.380,-0.061,-0.610
0.687,-0.019,0.759,1.099,0.488,1.282
0.686,0.030,0.769,0.000,1.709,2.747
0.693,0.080,0.729,-1.038,3.479,3.601
0.698,0.115,0.665,-1.221,4.944,3.906
0.705,0.143,0.612,-0.854,5.127,3.845
0.714,0.168,0.575,-0.488,4.333,3.540
0.716,0.185,0.569,-0.366,3.235,2.686
0.718,0.189,0.588,0.244,1.709,1.648
0.717,0.173,0.599,1.526,0.366,0.793
0.716,0.134,0.598,1.953,-0.122,-0.183
0.719,0.108,0.597,2.502,-0.732,-0.549
0.714,0.094,0.625,3.174,-1.770,-0.549
0.710,0.065,0.661,3.357,-2.258,-0.793
0.703,0.028,0.723,3.052,-2.686,-0.366
0.700,0.027,0.751,2.930,-1.892,0.488
0.698,0.038,0.745,2.869,-0.183,1.526
0.699,0.052,0.738,1.587,1.221,2.075
0.700,0.085,0.730,0.671,2.319,2.930
0.704,0.109,0.711,0.061,3.296,3.235
0.708,0.118,0.662,-0.427,4.272,3.052
0.713,0.099,0.610,-0.916,4.395,2.930
0.715,0.075,0.571,-0.549,4.089,2.869
0.719,0.084,0.565,-0.366,2.808,2.930
0.722,0.131,0.573,-0.122,1.404,3.235
0.721,0.161,0.604,-0.122,0.305,3.052
0.717,0.161,0.645,-0.305,-0.732,2.441
0.717,0.168,0.671,0.427,-0.977,1.831
0.714,0.168,0.669,1.648,-0.610,1.282
0.713,0.143,0.648,1.892,-0.549,0.427
0.713,0.141,0.638,1.709,-0.610,0.000
0.709,0.161,0.642,1.648,-1.038,-0.305
0.707,0.158,0.655,1.709,-1.343,-0.793
0.706,0.130,0.660,1.404,-1.160,-1.465
0.707,0.117,0.647,0.793,-0.671,-1.587
0.704,0.117,0.650,0.916,-0.732,-1.648
0.705,0.097,0.645,0.854,-0.854,-1.831
0.707,0.069,0.614,1.343,-0.671,-1.587
0.708,0.054,0.595,1.770,-1.099,-0.977
1.450,-0.591,1.437,44.678,-37.415,13.367
1.435,-0.890,2.039,49.622,-39.612,17.151
1.398,-1.079,2.710,47.546,-37.415,26.550
1.328,-1.131,3.200,41.504,-20.264,40.100
1.241,-1.036,3.514,38.513,7.935,56.030
1.142,-0.819,3.543,31.738,46.082,71.716
1.059,-0.526,3.317,22.034,84.290,84.473
1.005,-0.185,2.817,13.184,117.920,94.971
0.965,0.118,2.221,6.165,145.386,101.990
0.931,0.322,1.651,0.977,163.452,104.309
0.899,0.469,1.205,-2.380,175.171,104.187
0.846,0.595,0.723,-3.418,186.401,102.539
0.820,0.705,0.440,-3.906,182.068,99.243
0.791,0.925,0.225,-5.249,173.889,96.191
0.747,1.191,0.285,-8.972,165.344,91.614
0.702,1.425,0.416,-16.235,156.738,82.825
0.642,1.560,0.509,-22.644,154.541,71.167
0.593,1.599,0.527,-27.161,154.480,57.495
0.538,1.543,0.474,-29.480,155.457,43.213
0.490,1.435,0.333,-31.128,156.372,30.090
0.454,1.314,0.085,-32.349,156.982,18.555
0.431,1.246,-0.104,-34.546,154.846,8.728
0.400,1.258,-0.178,-40.588,147.766,-0.305
0.372,1.328,-0.165,-46.021,138.916,-8.179
0.319,1.400,-0.100,-49.988,131.104,-17.273
0.256,1.484,-0.034,-52.917,124.695,-27.283
0.186,1.545,-0.066,-54.993,120.667,-38.330
0.120,1.571,-0.184,-56.641,117.798,-50.293
0.054,1.538,-0.330,-58.044,113.525,-63.110
-0.014,1.434,-0.462,-60.242,106.750,-76.477
-0.084,1.263,-0.606,-61.096,98.877,-89.050
-0.139,1.076,-0.779,-61.462,90.393,-99.670
-0.185,0.901,-0.914,-62.988,80.139,-108.459
-0.233,0.692,-0.972,-64.331,65.918,-115.356
-0.285,0.465,-0.985,-64.880,50.232,-120.422
-0.323,0.205,-0.987,-65.002,35.706,-122.803
-0.353,-0.040,-0.970,-67.505,22.034,-122.375
-0.366,-0.269,-0.951,-72.632,8.911,-119.446
-0.372,-0.454,-0.881,-77.393,-3.906,-113.586
-0.378,-0.588,-0.787,-81.787,-15.869,-105.896
-0.386,-0.681,-0.736,-83.923,-26.489,-97.656
-0.377,-0.750,-0.791,-82.031,-35.645,-88.440
-0.372,-0.768,-0.910,-79.102,-45.044,-79.407
-0.364,-0.788,-1.009,-77.637,-56.702,-71.472
-0.359,-0.852,-1.058,-77.454,-70.068,-64.575
-0.346,-0.982,-1.098,-78.979,-84.045,-58.655
-0.324,-1.182,-1.112,-81.665,-98.022,-52.490
-0.293,-1.392,-1.137,-81.238,-112.976,-45.166
-0.220,-1.521,-1.106,-77.087,-129.150,-34.668
-0.118,-1.660,-0.975,-69.397,-147.278,-23.499
-0.065,-1.802,-0.719,-57.312,-165.527,-11.902
-0.032,-2.035,-0.384,-43.701,-181.946,-1.831
0.021,-2.221,0.108,-26.367,-197.815,10.437
0.117,-2.227,0.738,-4.517,-209.839,26.550
0.233,-2.170,1.505,18.311,-218.811,42.297
0.392,-2.112,2.383,36.194,-222.351,57.678
0.536,-2.076,3.138,47.546,-208.618,72.754
0.692,-2.023,3.948,50.476,-190.796,87.646
0.806,-1.808,4.000,49.744,-145.447,105.835
0.882,-1.452,4.000,45.532,-101.318,124.084
0.929,-0.929,4.000,36.743,-57.129,139.771
0.943,-0.299,3.960,29.175,-14.038,153.381
0.938,0.359,3.413,23.376,24.963,162.903
0.911,1.002,2.840,18.921,57.434,163.696
0.884,1.462,2.192,14.099,85.205,154.785
0.891,1.739,1.504,13.855,106.445,140.381
0.902,1.845,0.823,17.212,124.634,123.901
0.926,1.803,0.179,19.836,131.714,106.812
0.953,1.683,-0.338,15.808,120.972,90.210
0.961,1.659,-0.832,9.583,119.080,77.881
0.959,1.730,-1.121,-2.075,105.469,65.857
0.948,1.882,-1.358,-19.409,94.543,53.650
0.942,2.049,-1.440,-34.546,74.158,38.757
0.930,2.228,-1.463,-43.823,52.551,22.400
0.901,2.311,-1.369,-46.814,32.898,3.845
0.845,2.200,-1.141,-47.302,12.817,-16.968
0.801,1.954,-0.960,-41.870,-2.686,-37.292
0.757,1.636,-0.812,-30.029,-14.954,-54.382
0.706,1.252,-0.632,-22.095,-27.100,-68.970
0.663,0.840,-0.434,-18.311,-37.415,-80.078
0.634,0.477,-0.255,-18.433,-44.617,-85.693
0.625,0.201,-0.041,-23.621,-50.049,-86.792
0.632,0.117,0.189,-31.189,-53.284,-83.923
0.645,0.115,0.450,-39.734,-54.443,-79.956
0.674,0.104,0.584,-47.424,-52.063,-76.843
0.737,0.035,0.622,-50.476,-47.729,-73.730
0.792,-0.129,0.557,-49.194,-44.128,-71.411
0.849,-0.354,0.417,-44.434,-41.199,-68.359
0.895,-0.596,0.304,-37.109,-41.870,-62.744
0.927,-0.766,0.349,-30.090,-46.570,-54.199
0.937,-0.779,0.546,-26.611,-51.392,-43.030
0.939,-0.662,0.802,-26.062,-53.528,-31.799
0.946,-0.461,1.004,-25.452,-52.246,-21.667
0.956,-0.194,1.178,-22.705,-48.584,-13.611
0.959,-0.019,1.275,-19.409,-39.429,-9.644
0.951,0.028,1.338,-18.127,-30.396,-8.606
0.951,0.021,1.228,-17.822,-19.226,-8.423
0.954,0.034,0.999,-17.334,-8.972,-7.751
0.970,0.035,0.678,-17.517,-1.465,-7.019
0.988,0.075,0.396,-17.395,1.770,-6.348
0.999,0.168,0.228,-16.663,0.610,-6.042
1.000,0.230,0.117,-16.663,-2.380,-6.775
1.000,0.223,0.058,-17.273,-5.737,-8.911
1.001,0.203,0.038,-15.808,-9.888,-10.742
1.001,0.174,0.076,-13.428,-15.076,-12.573
0.988,0.157,0.195,-11.780,-20.142,-14.038
0.971,0.145,0.357,-10.803,-24.231,-15.198
0.965,0.118,0.486,-9.216,-25.635,-16.357
0.956,0.131,0.651,-7.141,-25.879,-16.968
0.945,0.117,0.737,-4.517,-23.499,-17.883
0.938,0.041,0.727,-2.380,-18.921,-18.860
0.931,-0.037,0.659,-1.099,-14.893,-19.043
0.931,-0.067,0.584,-1.648,-12.085,-18.433
0.926,-0.108,0.544,-3.540,-10.315,-17.456
0.926,-0.128,0.515,-5.127,-9.338,-16.357
0.921,-0.120,0.472,-3.601,-8.423,-14.221
0.921,-0.148,0.422,-1.587,-8.179,-12.573
0.919,-0.192,0.370,-0.854,-8.362,-10.864
0.920,-0.200,0.352,-0.366,-9.277,-8.484
0.825,-0.824,1.158,38.086,-29.602,94.666
0.907,-0.740,1.218,44.250,-25.085,104.004
1.005,-0.576,1.261,53.284,-21.057,113.525
1.095,-0.407,1.367,62.500,-19.104,120.911
1.174,-0.218,1.547,70.313,-17.395,127.075
1.258,-0.000,1.781,77.637,-15.991,132.874
1.306,0.174,2.088,82.397,-12.207,136.414
1.334,0.307,2.445,84.351,-5.310,138.306
1.324,0.386,2.754,84.839,7.324,139.954
1.277,0.465,2.984,80.933,25.696,141.907
1.212,0.614,3.109,73.242,47.913,144.043
1.146,0.878,3.009,63.721,76.416,145.630
1.075,1.242,2.803,55.115,103.394,146.301
1.017,1.602,2.528,45.166,126.221,143.311
0.974,1.933,2.129,34.302,147.034,135.315
0.945,2.144,1.678,26.672,162.659,123.413
0.910,2.231,1.264,21.118,172.546,108.093
0.869,2.197,0.935,15.381,176.941,91.125
0.824,2.098,0.641,9.583,178.345,74.341
0.775,2.000,0.415,4.883,175.720,58.960
0.729,1.925,0.271,1.282,169.861,45.288
0.697,1.848,0.252,-0.305,160.950,32.593
0.659,1.740,0.264,-1.404,153.076,20.569
0.592,1.600,0.294,-4.211,146.545,9.399
0.542,1.410,0.329,-7.996,140.625,-0.610
0.479,1.195,0.514,-17.151,134.155,-8.606
0.402,1.033,0.705,-29.236,130.188,-14.832
0.327,1.052,0.896,-36.987,129.028,-18.311
0.235,1.254,1.104,-42.664,129.578,-21.179
0.126,1.465,1.213,-49.255,133.545,-26.917
0.025,1.647,1.100,-56.274,141.296,-36.011
-0.056,1.792,0.784,-60.181,148.804,-47.546
-0.126,1.909,0.428,-61.218,151.611,-61.340
-0.200,1.901,0.076,-61.646,149.780,-77.576
-0.267,1.735,-0.263,-60.303,146.057,-95.215
-0.322,1.434,-0.430,-56.091,132.568,-111.694
-0.381,1.092,-0.527,-51.392,118.469,-124.817
-0.418,0.700,-0.594,-46.631,105.286,-133.850
-0.456,0.289,-0.585,-42.725,91.309,-137.878
-0.473,-0.114,-0.548,-40.405,78.735,-137.695
-0.485,-0.424,-0.507,-35.706,67.322,-131.714
-0.480,-0.560,-0.493,-33.264,58.411,-121.887
-0.471,-0.463,-0.363,-36.926,48.645,-109.497
-0.472,-0.286,-0.129,-46.631,40.710,-99.243
-0.473,-0.099,-0.000,-56.519,37.231,-92.224
-0.463,0.080,-0.023,-61.829,37.598,-87.585
-0.451,0.182,-0.175,-62.744,37.964,-85.144
-0.428,0.150,-0.389,-63.843,36.316,-85.083
-0.400,0.045,-0.643,-66.101,32.166,-85.754
-0.367,-0.032,-0.897,-68.726,26.367,-85.388
-0.342,-0.130,-1.152,-72.388,20.813,-84.839
-0.309,-0.291,-1.355,-76.965,9.094,-84.351
-0.265,-0.424,-1.527,-75.317,-9.399,-81.543
-0.214,-0.431,-1.635,-67.810,-27.832,-75.806
-0.180,-0.429,-1.569,-57.007,-53.528,-70.923
-0.174,-0.546,-1.410,-49.194,-76.965,-67.566
-0.134,-0.779,-1.145,-46.875,-96.436,-64.392
-0.098,-0.911,-0.799,-46.875,-113.159,-58.472
-0.052,-1.025,-0.393,-49.377,-125.793,-51.208
-0.000,-1.167,0.007,-52.979,-132.935,-43.823
0.077,-1.266,0.391,-55.359,-136.841,-35.278
0.148,-1.340,0.730,-51.270,-137.756,-25.330
0.229,-1.490,1.015,-43.152,-138.794,-15.259
0.317,-1.685,1.132,-28.809,-131.531,-3.906
0.428,-1.785,1.176,-11.963,-120.789,10.376
0.508,-1.762,1.311,2.991,-116.089,26.672
0.568,-1.712,1.580,12.817,-112.366,42.542
0.633,-1.585,1.889,20.935,-106.140,58.594
0.681,-1.417,2.050,26.550,-89.600,74.158
0.710,-1.228,2.044,26.917,-70.007,87.708
0.742,-1.008,1.902,24.292,-49.866,100.159
0.758,-0.702,1.631,19.775,-31.189,111.755
0.767,-0.322,1.294,15.930,-16.113,121.704
0.797,0.147,0.936,11.475,-5.188,128.296
0.840,0.672,0.571,5.493,1.709,130.615
0.908,1.173,0.151,0.122,6.348,127.075
0.988,1.595,-0.271,-4.333,5.493,117.798
1.074,1.853,-0.570,-9.033,-1.709,102.173
1.133,1.913,-0.677,-13.733,-14.465,82.275
1.164,1.815,-0.663,-16.968,-29.175,62.073
1.170,1.731,-0.645,-13.245,-42.480,44.739
1.146,1.620,-0.619,-7.263,-54.749,29.663
1.111,1.477,-0.512,-1.770,-67.139,15.930
1.072,1.403,-0.347,3.357,-78.796,4.578
1.033,1.368,-0.164,3.845,-88.257,-5.005
