aX,aY,aZ,gX,gY,gZ
-0.926,-4.000,-2.284,-9.705,-53.955,51.636
-1.031,-4.000,-1.706,10.925,-101.318,101.868
-1.133,-3.520,-0.695,25.024,-148.437,143.372
-1.192,-2.832,0.216,34.424,-173.584,175.354
-1.172,-2.221,0.879,44.250,-190.796,200.500
-1.066,-1.660,1.614,66.528,-205.200,220.520
-0.914,-1.184,2.079,78.491,-187.256,233.826
-0.747,-0.835,2.648,89.478,-180.969,242.554
-0.569,-0.492,3.180,84.656,-167.847,248.413
-0.327,-0.047,3.697,78.918,-148.682,254.700
-0.094,0.489,3.873,73.608,-110.596,259.521
0.118,1.097,3.972,74.890,-76.050,261.414
0.356,1.816,3.636,85.754,-40.405,259.949
0.613,2.509,3.045,91.553,-10.498,250.488
0.825,3.051,2.366,81.482,13.428,231.018
1.065,3.564,1.875,77.637,29.114,210.449
1.273,3.774,1.548,67.322,36.987,182.068
1.383,3.736,1.432,50.964,39.551,140.015
1.421,3.641,1.441,37.292,35.400,97.473
1.403,3.547,1.282,30.518,41.931,63.049
1.372,3.462,0.930,27.039,50.598,32.532
1.339,3.363,0.439,22.522,57.068,3.906
1.224,3.258,0.221,18.311,53.955,-24.292
1.139,3.026,0.060,25.146,40.649,-52.673
1.002,2.686,-0.103,22.827,34.058,-81.238
0.852,2.291,-0.111,18.250,22.949,-106.018
0.701,1.766,-0.015,12.329,10.681,-126.221
0.567,1.257,0.187,3.540,0.610,-140.930
0.440,0.783,0.514,-4.639,-7.568,-149.048
0.333,0.311,0.861,-13.428,-12.207,-153.198
0.262,-0.156,1.135,-17.029,-11.719,-151.428
0.239,-0.616,1.352,-18.555,-7.385,-144.531
0.232,-1.009,1.449,-16.541,-0.671,-132.141
0.247,-1.327,1.406,-12.878,9.216,-115.173
0.274,-1.535,1.231,-10.803,19.836,-94.299
0.329,-1.545,1.022,-10.803,27.832,-71.106
0.370,-1.424,0.827,-13.428,32.288,-48.279
0.409,-1.170,0.734,-17.273,33.264,-27.893
0.443,-0.872,0.684,-19.958,33.142,-11.108
0.479,-0.551,0.637,-20.203,32.654,1.465
0.510,-0.269,0.578,-18.066,32.104,10.681
0.545,-0.049,0.524,-15.259,30.090,15.747
0.583,0.173,0.500,-13.245,27.771,17.944
0.615,0.372,0.524,-12.085,24.536,17.456
0.631,0.450,0.581,-12.573,21.484,13.977
0.650,0.440,0.598,-13.794,20.447,9.155
0.654,0.382,0.582,-13.977,19.836,4.944
0.672,0.317,0.499,-14.160,19.287,1.587
0.691,0.257,0.387,-13.184,17.761,-0.916
0.697,0.227,0.270,-12.146,14.954,-2.441
0.707,0.222,0.192,-10.620,10.071,-3.601
0.709,0.228,0.203,-8.484,3.296,-4.700
0.699,0.216,0.293,-6.104,-3.235,-6.104
0.687,0.210,0.440,-2.747,-8.179,-7.568
0.674,0.188,0.603,0.488,-11.963,-8.728
0.658,0.151,0.747,1.831,-13.489,-10.010
0.650,0.141,0.859,2.014,-12.634,-10.437
0.642,0.121,0.950,1.526,-10.620,-10.803
0.637,0.087,0.978,0.793,-6.958,-10.864
0.640,0.040,0.919,0.000,-3.540,-10.437
0.642,0.004,0.837,0.000,-0.488,-9.399
0.650,-0.045,0.731,-0.305,1.465,-8.240
0.655,-0.076,0.639,0.061,1.892,-6.531
0.656,-0.110,0.598,1.465,0.671,-4.639
0.654,-0.132,0.579,3.418,-1.160,-2.258
0.650,-0.111,0.581,4.517,-3.113,0.854
0.643,-0.078,0.624,4.883,-4.700,3.967
0.635,-0.045,0.682,3.845,-5.249,6.653
0.641,0.037,0.731,2.563,-5.249,8.972
0.641,0.143,0.775,1.282,-5.005,10.620
0.645,0.188,0.790,-0.061,-4.028,10.986
0.657,0.229,0.766,-1.282,-2.502,10.559
-0.182,-1.428,-1.341,-2.014,-74.036,-19.836
-0.294,-1.780,-1.162,-0.427,-93.689,-7.812
-0.403,-2.070,-0.938,-0.671,-111.267,7.812
-0.502,-2.351,-0.685,0.488,-126.221,27.344
-0.620,-2.585,-0.562,5.188,-136.719,50.415
-0.747,-2.764,-0.429,12.024,-146.790,76.599
-0.865,-2.809,-0.230,20.630,-158.264,105.103
-0.999,-2.675,0.004,28.259,-167.480,135.071
-1.098,-2.469,0.228,31.799,-173.706,163.269
-1.185,-2.228,0.462,31.250,-178.894,189.026
-1.278,-1.953,0.697,31.738,-181.946,212.463
-1.341,-1.582,0.879,33.569,-184.509,234.375
-1.380,-1.182,1.088,36.926,-186.707,252.258
-1.379,-0.706,1.317,41.504,-185.059,266.052
-1.305,-0.177,1.478,50.842,-181.763,275.940
-1.132,0.221,1.555,61.340,-177.551,278.870
-0.962,0.471,1.657,74.890,-175.415,277.161
-0.785,0.683,1.792,88.135,-175.354,274.353
-0.605,0.944,1.918,95.886,-172.974,271.729
-0.452,1.247,2.137,94.482,-170.715,267.822
-0.288,1.633,2.468,83.191,-166.870,262.634
-0.102,2.086,2.832,68.359,-158.936,255.615
0.112,2.531,3.097,54.443,-145.447,245.483
0.321,3.015,3.256,46.326,-124.756,232.910
0.568,3.462,3.265,43.640,-100.586,216.553
0.811,3.733,3.175,40.833,-75.195,196.899
1.048,3.790,2.994,32.654,-51.575,170.715
1.243,3.808,2.691,26.123,-29.785,143.127
1.375,3.912,2.436,20.996,-11.230,120.728
1.441,4.000,2.340,13.367,0.854,103.271
1.457,4.000,2.245,11.597,13.306,90.149
1.422,4.000,2.157,9.705,24.414,51.697
1.316,4.000,2.354,-7.019,35.278,14.038
1.074,4.000,2.159,-21.423,53.589,-25.391
0.875,4.000,1.841,-29.968,71.167,-70.923
0.604,4.000,1.319,-40.405,86.731,-124.329
0.286,4.000,0.775,-41.260,99.182,-175.964
-0.038,4.000,0.549,-38.086,93.079,-219.177
-0.371,3.447,0.501,-44.189,77.942,-256.409
-0.688,2.684,0.696,-52.063,69.641,-287.231
-0.969,1.924,1.043,-61.279,59.998,-309.448
-1.210,1.257,1.487,-75.562,56.274,-323.914
-1.400,0.684,1.785,-88.135,60.303,-331.726
-1.521,0.187,1.883,-89.111,71.350,-332.153
-1.609,-0.190,1.785,-89.783,84.106,-327.698
-1.583,-0.435,1.526,-89.905,94.666,-318.909
-1.565,-0.611,1.116,-89.539,104.309,-309.570
-1.542,-0.693,0.758,-89.355,106.812,-299.866
-1.557,-0.745,0.491,-88.013,104.431,-291.260
-1.596,-0.861,0.278,-87.524,99.121,-284.790
-1.620,-1.144,0.044,-91.675,93.872,-281.189
-1.597,-1.617,-0.194,-95.581,85.083,-277.466
-1.529,-2.254,-0.453,-96.558,74.097,-270.569
-1.390,-3.034,-0.755,-90.820,61.707,-257.629
-1.193,-3.769,-1.133,-81.848,51.086,-236.450
-1.007,-4.000,-1.469,-72.632,32.593,-205.505
-0.858,-4.000,-1.651,-60.791,3.662,-165.955
-0.778,-4.000,-1.693,-46.875,-26.855,-121.155
-0.809,-4.000,-1.604,-31.860,-58.838,-73.059
-0.864,-4.000,-1.342,-17.212,-91.797,-17.029
-0.939,-4.000,-1.037,-4.944,-117.615,37.720
-1.031,-3.994,-0.746,7.507,-138.550,81.421
-1.123,-3.659,-0.500,23.743,-156.860,119.995
-1.212,-3.285,-0.198,41.260,-174.744,155.151
-1.325,-2.890,0.194,57.678,-192.261,187.134
-1.407,-2.492,0.706,68.542,-211.060,215.027
-1.433,-2.148,1.277,74.158,-226.501,237.793
-1.455,-1.876,1.670,77.332,-220.520,257.019
-1.451,-1.622,2.056,87.646,-212.952,276.367
-1.387,-1.336,2.477,98.938,-210.754,295.288
-1.372,-0.909,2.979,102.234,-201.965,312.378
-1.252,-0.224,3.637,93.811,-196.045,328.613
-1.043,0.622,3.998,71.838,-163.391,337.952
-0.766,1.649,4.000,55.725,-123.779,341.736
-0.463,2.723,4.000,59.509,-88.562,336.121
-0.147,3.508,4.000,59.143,-56.458,318.970
0.142,4.000,3.630,43.335,-21.057,293.091
0.480,4.000,2.809,35.889,11.780,262.695
0.724,4.000,1.821,33.020,43.518,214.844
0.908,3.863,0.729,31.494,63.171,161.621
1.126,3.634,0.141,36.926,38.025,108.643
1.062,3.469,-0.072,43.213,22.766,74.463
1.093,3.160,0.452,67.017,-8.179,47.363
1.122,2.706,0.800,76.416,-19.470,20.752
1.008,2.346,0.945,64.819,-19.531,-0.244
0.910,1.742,1.340,39.429,-22.461,-18.494
0.832,1.296,1.618,14.038,-16.357,-28.259
0.750,1.145,1.685,-3.784,-5.005,-29.114
0.665,1.259,1.569,-12.939,8.057,-28.137
0.618,1.263,1.391,-20.264,18.555,-31.860
0.450,0.941,1.247,-29.480,26.306,-41.260
0.378,0.621,1.255,-29.175,26.123,-47.363
0.323,0.276,0.981,-30.640,34.729,-51.270
0.300,-0.077,0.680,-31.006,36.499,-51.514
0.300,-0.333,0.465,-25.513,33.875,-47.119
0.317,-0.508,0.280,-19.714,28.687,-39.795
0.326,-0.575,0.146,-15.076,21.301,-30.640
0.338,-0.577,0.145,-12.451,11.841,-21.301
0.344,-0.585,0.287,-12.695,2.075,-13.000
0.354,-0.545,0.484,-13.611,-4.761,-5.615
0.357,-0.430,0.655,-13.550,-8.301,1.526
0.369,-0.241,0.783,-12.817,-9.583,8.301
0.374,-0.027,0.966,-13.062,-10.254,12.756
0.375,0.146,1.102,-13.123,-8.667,14.343
0.385,0.301,1.140,-11.597,-4.822,13.916
0.414,0.420,1.078,-8.545,-0.305,12.146
0.442,0.439,0.974,-5.737,3.662,8.606
0.470,0.425,0.860,-2.930,5.493,4.578
0.499,0.414,0.742,-0.305,5.981,1.343
0.515,0.372,0.661,2.319,5.005,-1.465
0.522,0.341,0.637,5.737,2.380,-3.418
0.524,0.322,0.661,8.118,-0.366,-4.578
0.510,0.263,0.708,8.179,-2.502,-5.554
0.501,0.212,0.721,7.690,-3.540,-5.859
0.490,0.187,0.748,6.531,-4.333,-5.310
0.474,0.200,0.837,4.456,-5.066,-4.639
0.461,0.222,0.925,2.014,-5.005,-4.150
0.452,0.232,0.974,0.488,-3.967,-3.723
0.450,0.268,0.993,0.122,-2.197,-3.357
0.008,-2.159,-0.804,27.893,-115.051,53.833
-0.140,-2.489,-0.789,30.640,-130.798,75.989
-0.366,-2.748,-0.770,37.720,-145.630,102.356
-0.578,-2.996,-0.683,38.513,-160.645,130.920
-0.755,-3.531,-0.742,27.039,-174.194,158.936
-1.079,-3.903,-0.774,31.433,-187.622,194.458
-1.452,-3.832,-0.830,49.500,-203.918,243.530
-1.826,-3.564,-0.825,64.270,-225.220,294.312
-2.287,-3.131,-0.605,71.289,-248.535,338.684
-2.776,-2.620,-0.349,72.266,-269.409,377.441
-3.228,-1.973,0.046,74.768,-287.109,412.476
-3.529,-0.828,0.944,86.548,-311.646,444.275
-3.583,0.501,2.261,85.327,-337.097,463.745
-3.517,1.530,3.189,62.012,-329.346,460.815
-3.145,2.294,3.837,47.974,-293.823,449.280
-2.665,3.110,4.000,47.241,-257.935,433.105
-2.140,3.715,4.000,39.490,-210.999,406.982
-1.550,4.000,4.000,25.574,-169.556,376.404
-0.985,4.000,3.929,15.808,-126.892,328.247
-0.469,4.000,2.912,10.010,-78.430,275.940
-0.071,4.000,2.104,16.663,-53.711,232.483
0.169,4.000,1.517,26.367,-37.842,188.538
0.317,4.000,1.001,29.968,-26.978,138.367
0.446,4.000,0.848,20.752,-38.818,84.412
0.450,4.000,0.890,23.621,-49.438,35.583
0.395,3.839,1.210,29.297,-57.617,-4.822
0.338,3.481,1.619,32.959,-58.899,-37.170
0.267,3.395,2.108,29.175,-54.077,-63.782
0.196,3.512,2.491,19.775,-40.894,-88.867
0.106,3.806,2.701,9.949,-22.095,-115.112
-0.043,4.000,2.626,1.587,1.587,-144.653
-0.274,4.000,2.305,-3.967,27.466,-178.955
-0.521,4.000,1.800,-3.662,47.363,-220.825
-0.940,4.000,1.684,6.714,57.251,-266.235
-1.408,4.000,1.620,4.761,61.523,-313.110
-1.884,3.998,1.348,13.428,74.280,-361.816
-2.313,3.313,0.924,25.757,87.402,-406.311
-2.704,2.487,0.475,33.875,92.468,-444.580
-2.981,1.675,-0.039,35.767,93.994,-471.436
-3.118,0.577,-0.352,16.968,84.351,-490.356
-3.115,-0.438,-0.502,11.169,65.735,-494.629
-2.979,-1.487,-0.356,3.479,43.457,-487.305
-2.714,-2.594,-0.144,-14.832,26.550,-473.267
-2.320,-3.453,0.091,-20.630,12.207,-445.251
-1.972,-4.000,0.256,-29.602,4.395,-407.654
-1.578,-4.000,0.291,-43.701,0.366,-365.601
-1.166,-4.000,0.269,-54.077,-3.296,-327.209
-0.924,-4.000,0.183,-59.265,-7.568,-291.687
-0.647,-4.000,-0.192,-23.560,-14.954,-190.063
-0.469,-4.000,-0.469,2.502,-20.691,-119.263
-0.396,-4.000,-0.672,5.188,-38.147,-62.561
-0.433,-4.000,-0.598,4.333,-57.983,-3.662
-0.563,-4.000,-0.431,5.615,-79.224,58.838
-0.720,-4.000,-0.365,1.160,-92.346,118.896
-0.931,-4.000,-0.377,-6.775,-103.821,173.401
-1.174,-3.990,-0.387,-13.794,-116.028,223.572
-1.430,-3.545,-0.368,-13.306,-130.554,268.494
-1.710,-3.006,-0.312,-4.944,-144.592,310.608
-2.046,-2.485,-0.210,8.972,-162.292,346.924
-2.287,-1.929,0.054,24.719,-181.396,377.258
-2.526,-1.137,0.640,46.326,-204.224,403.381
-2.652,-0.135,1.463,66.956,-221.863,423.523
-2.673,0.892,2.182,73.730,-230.652,430.969
-2.324,1.913,2.689,53.223,-223.389,423.340
-1.895,2.974,3.347,36.194,-209.717,410.828
-1.457,3.801,4.000,-6.470,-193.848,387.756
-1.007,4.000,4.000,-34.424,-134.155,355.042
-0.522,4.000,4.000,-40.405,-88.562,325.378
-0.062,4.000,3.476,-23.437,-39.368,258.789
0.238,4.000,2.643,-45.532,-9.094,160.706
0.405,4.000,2.116,-22.644,7.629,102.173
0.451,4.000,1.630,12.939,21.606,48.218
0.398,3.253,1.043,40.405,37.659,-0.916
0.338,2.475,0.839,51.819,27.954,-37.903
0.256,1.736,0.704,63.843,12.146,-62.378
0.216,0.934,0.594,52.368,10.010,-81.787
0.197,-0.037,0.545,27.466,4.150,-92.102
0.211,-0.692,0.718,21.118,-5.554,-85.022
0.192,-0.973,0.926,19.470,-10.437,-67.688
0.164,-0.903,1.198,12.939,-11.536,-47.546
0.142,-0.626,1.449,5.188,-8.423,-29.358
0.126,-0.336,1.642,-2.930,-2.625,-16.479
0.120,-0.083,1.669,-6.531,6.592,-7.751
0.114,0.068,1.465,-5.798,17.883,-3.174
0.121,0.182,1.201,-5.432,26.062,-0.977
0.124,0.258,0.976,-5.493,29.175,0.000
0.132,0.282,0.780,-5.615,29.541,-0.549
0.135,0.306,0.634,-6.042,27.161,-1.709
0.145,0.331,0.527,-4.822,23.132,-2.930
0.151,0.361,0.500,-1.892,17.090,-4.517
0.146,0.385,0.556,0.916,10.193,-6.287
0.134,0.355,0.644,3.235,4.456,-8.850
0.127,0.273,0.745,5.310,0.244,-11.353
0.115,0.194,0.858,7.019,-2.563,-12.878
0.103,0.130,0.927,6.897,-3.601,-13.550
0.109,0.024,0.951,6.653,-3.540,-13.184
0.112,-0.067,0.976,6.104,-3.174,-11.658
0.112,-0.117,0.991,5.737,-2.808,-8.911
0.107,-0.128,1.023,5.249,-2.441,-5.554
0.108,-0.114,1.061,3.784,-1.587,-2.441
0.106,-0.096,1.078,1.953,-0.061,1.160
0.110,-0.058,1.073,-1.221,1.892,4.395
0.115,0.003,1.055,-4.456,3.662,7.324
0.125,0.059,1.018,-6.531,5.066,9.521
0.137,0.109,0.940,-8.057,6.531,10.803
0.146,0.172,0.852,-8.301,6.836,12.024
0.153,0.240,0.781,-8.118,5.737,12.390
0.163,0.326,0.763,-7.751,3.235,11.963
0.158,0.404,0.797,-6.714,0.122,10.437
0.150,0.445,0.857,-5.493,-2.563,7.812
0.146,0.457,0.948,-3.235,-4.211,4.578
0.136,0.450,1.052,0.122,-4.883,1.160
0.127,0.417,1.089,3.357,-3.723,-2.014
0.124,0.332,1.058,5.676,-1.343,-4.578
0.125,0.218,1.011,5.310,0.610,-6.714
0.125,0.113,0.957,3.601,2.075,-7.690
0.128,0.037,0.903,1.892,2.747,-7.263
0.129,-0.004,0.870,-0.366,2.563,-6.165
0.128,-0.010,0.860,-2.197,1.648,-4.395
0.155,-2.013,-0.821,8.728,-80.383,25.635
0.037,-2.305,-0.905,13.000,-94.910,46.997
-0.119,-2.543,-0.958,19.043,-112.183,71.716
-0.316,-2.683,-1.007,29.663,-129.883,100.037
-0.531,-2.678,-1.031,41.992,-148.376,130.188
-0.766,-2.444,-0.964,53.345,-169.861,160.889
-1.004,-2.155,-0.693,61.584,-193.237,187.744
-1.217,-2.043,-0.328,69.275,-212.952,209.778
-1.424,-2.019,0.032,79.102,-228.149,229.919
-1.578,-2.015,0.311,88.318,-239.380,249.878
-1.781,-1.966,0.480,100.586,-244.751,271.484
-2.013,-1.925,0.744,103.943,-253.113,292.969
-2.234,-1.613,1.312,102.295,-262.329,314.880
-2.354,-1.119,2.340,96.069,-276.978,336.914
-2.443,-0.614,3.411,75.317,-273.193,352.722
-2.295,-0.041,4.000,51.331,-244.934,364.380
-2.166,0.902,4.000,37.109,-189.209,372.437
-1.834,2.118,4.000,20.569,-139.526,377.502
-1.371,3.335,3.496,1.831,-87.952,365.356
-0.877,4.000,2.447,2.625,-49.744,340.027
-0.377,4.000,1.592,1.221,-31.372,296.570
-0.026,4.000,0.944,-23.010,-19.043,233.276
0.287,4.000,0.741,-44.434,-29.053,164.490
0.410,4.000,0.874,-30.701,-49.011,105.530
0.430,4.000,1.355,-3.540,-62.012,57.434
0.389,3.807,1.977,18.311,-67.505,18.982
0.325,3.468,2.504,31.067,-62.134,-10.742
0.280,3.199,2.898,35.156,-49.377,-35.706
0.234,2.995,3.170,30.151,-30.884,-58.228
0.172,2.938,3.189,20.264,-1.282,-77.820
0.119,3.020,2.988,11.047,29.480,-96.436
0.043,3.153,2.656,3.845,54.321,-116.882
-0.066,3.249,2.310,0.732,74.402,-139.038
-0.203,3.347,1.942,-0.549,89.600,-163.513
-0.366,3.406,1.619,-2.380,99.854,-190.125
-0.556,3.394,1.415,-2.563,105.469,-219.177
-0.775,3.317,1.417,-3.357,108.337,-248.962
-1.053,3.146,1.624,-3.784,106.201,-278.381
-1.354,2.847,1.761,-2.136,110.840,-307.373
-1.609,2.446,1.798,-0.732,120.667,-335.266
-1.881,2.024,1.838,-4.395,131.042,-359.741
-2.113,1.578,1.598,-7.996,145.264,-379.028
-2.265,1.057,1.119,-18.494,161.926,-395.508
-2.352,0.307,0.589,-45.898,171.326,-409.729
-2.339,-0.206,0.253,-52.490,160.156,-410.400
-2.223,-0.840,-0.024,-65.491,149.231,-406.311
-2.011,-1.465,-0.228,-82.397,134.888,-398.376
-1.749,-2.100,-0.360,-86.548,117.188,-383.972
-1.478,-2.588,-0.408,-75.134,98.694,-360.352
-1.210,-3.003,-0.436,-55.298,80.566,-329.163
-0.960,-3.310,-0.471,-36.682,65.125,-293.091
-0.720,-3.508,-0.578,-23.865,51.086,-254.456
-0.573,-3.435,-0.590,-11.658,37.537,-213.562
-0.468,-3.346,-0.490,-12.146,22.095,-173.889
-0.395,-3.298,-0.350,-20.996,10.681,-140.076
-0.346,-3.276,-0.299,-28.992,2.441,-108.276
-0.314,-3.257,-0.411,-33.875,-3.235,-76.721
-0.284,-3.291,-0.606,-34.912,-9.766,-45.471
-0.263,-3.391,-0.853,-37.048,-19.531,-15.564
-0.272,-3.467,-1.030,-36.377,-33.142,15.015
-0.328,-3.438,-1.044,-31.677,-52.368,48.889
-0.419,-3.293,-0.974,-25.574,-75.684,84.045
-0.558,-3.124,-0.872,-18.433,-95.886,117.249
-0.704,-3.012,-0.760,-12.146,-114.014,148.193
-0.887,-2.896,-0.659,-4.944,-131.653,178.406
-1.094,-2.719,-0.504,4.028,-149.292,208.252
-1.327,-2.513,-0.325,12.085,-165.894,236.084
-1.530,-2.244,0.004,20.569,-181.885,261.963
-1.720,-1.825,0.446,29.602,-195.923,286.194
-1.850,-1.275,1.008,37.659,-207.642,307.007
-1.932,-0.704,1.642,45.044,-217.468,320.618
-1.902,-0.417,2.314,52.673,-214.844,326.538
-1.811,-0.162,2.812,46.021,-200.806,328.430
-1.707,0.102,3.137,35.156,-178.467,329.468
-1.531,0.401,3.113,17.334,-148.621,328.796
-1.320,0.723,2.975,3.418,-117.249,326.721
-1.114,1.058,2.723,-7.690,-92.163,322.815
-0.865,1.452,2.401,-14.221,-69.885,317.444
-0.689,2.059,2.057,-12.512,-52.734,310.242
-0.444,2.794,1.744,-7.263,-41.931,299.805
-0.184,3.577,1.457,0.366,-33.936,281.433
0.055,4.000,1.322,1.343,-35.706,246.582
0.261,4.000,1.341,3.662,-39.856,203.918
0.374,4.000,1.526,9.033,-43.518,157.532
0.486,4.000,1.741,12.817,-41.931,109.070
0.507,3.869,1.868,24.109,-36.011,60.669
0.497,3.173,1.901,41.504,-28.442,19.653
0.448,2.434,1.800,56.335,-18.555,-12.573
0.439,1.655,1.503,59.998,-7.385,-37.170
0.373,0.951,1.366,52.917,-1.526,-51.453
0.342,0.587,1.380,47.913,-2.747,-51.331
0.325,0.298,1.370,38.879,1.343,-49.316
0.320,0.123,1.259,29.907,6.470,-44.189
0.293,0.127,1.205,24.353,9.155,-36.438
0.266,0.256,1.242,18.494,9.827,-29.053
0.247,0.391,1.290,11.230,12.268,-25.085
0.235,0.495,1.251,7.019,16.418,-23.499
0.220,0.579,1.170,5.554,20.203,-23.804
0.200,0.604,1.085,5.371,22.766,-25.940
0.182,0.557,0.949,7.080,24.780,-28.809
0.177,0.393,0.786,8.240,25.635,-32.043
0.169,0.159,0.679,6.531,24.719,-34.546
0.163,-0.034,0.620,5.310,21.240,-34.180
0.166,-0.198,0.592,4.761,17.151,-30.640
0.172,-0.303,0.580,4.272,13.184,-25.391
0.180,-0.367,0.626,4.211,8.667,-18.494
0.181,-0.372,0.714,3.418,4.944,-11.169
0.185,-0.305,0.849,1.404,2.075,-4.272
0.180,-0.166,0.987,-1.038,0.977,2.014
0.185,-0.006,1.062,-3.845,2.319,7.019
0.193,0.115,1.119,-5.615,4.272,10.071
0.201,0.206,1.113,-7.812,7.874,11.108
0.209,0.280,1.067,-10.193,10.864,11.292
0.223,0.334,1.005,-11.414,13.123,10.559
0.238,0.392,0.924,-10.681,14.526,9.155
0.246,0.430,0.840,-8.423,14.648,7.019
0.251,0.419,0.758,-5.249,13.794,4.028
0.255,0.413,0.708,-1.404,11.536,1.160
0.254,0.383,0.683,2.563,8.423,-1.526
-0.030,-2.066,-0.885,24.109,-87.158,36.743
-0.174,-2.439,-0.881,29.846,-103.638,56.458
-0.313,-2.803,-0.843,37.354,-120.544,80.750
-0.441,-3.083,-0.763,45.227,-137.207,109.741
-0.710,-3.171,-0.703,61.096,-154.419,143.921
-0.887,-3.247,-0.473,68.970,-173.218,178.711
-1.174,-3.110,-0.232,65.613,-187.378,214.478
-1.448,-2.710,0.140,69.153,-201.172,250.000
-1.636,-2.251,0.674,70.435,-212.952,282.104
-1.834,-1.633,1.316,65.002,-220.215,311.218
-1.908,-0.795,2.064,58.350,-221.802,336.121
-1.829,0.115,2.813,49.194,-211.853,351.624
-1.699,1.023,3.351,37.292,-189.392,357.483
-1.463,1.962,3.793,32.227,-157.532,354.492
-1.118,2.772,3.708,14.954,-109.314,338.501
-0.784,3.419,3.169,7.446,-64.941,314.636
-0.338,3.826,2.149,14.160,-26.428,285.278
0.013,3.787,1.202,10.498,-1.709,244.812
0.268,3.790,0.407,13.794,5.554,209.290
0.473,3.791,0.136,18.921,-17.883,177.795
0.581,3.758,0.208,25.452,-35.095,148.254
0.659,3.716,0.529,28.687,-52.002,120.239
0.723,3.699,1.050,31.494,-62.256,95.032
0.760,3.859,1.636,35.278,-65.125,72.449
0.775,4.000,2.100,40.100,-59.509,50.598
0.822,4.000,2.474,47.058,-49.866,25.818
0.711,4.000,2.571,54.565,-25.330,-3.235
0.639,4.000,2.609,42.969,-3.662,-36.804
0.504,4.000,2.269,18.677,23.621,-81.604
0.344,4.000,1.697,2.686,47.058,-128.723
0.165,4.000,1.023,0.488,61.646,-170.654
-0.064,4.000,0.536,2.686,65.613,-208.862
-0.303,3.757,0.336,1.648,58.044,-242.798
-0.578,3.332,0.378,-0.793,46.204,-271.790
-0.835,2.868,0.516,-3.662,36.499,-296.997
-1.086,2.448,0.723,-7.019,30.518,-318.115
-1.313,1.984,1.035,-13.367,26.306,-336.060
-1.515,1.532,1.414,-24.170,26.428,-350.342
-1.669,1.071,1.665,-40.588,33.569,-361.572
-1.787,0.480,1.748,-64.209,46.021,-371.033
-1.818,-0.180,1.647,-82.458,58.044,-374.878
-1.792,-0.676,1.437,-87.219,68.298,-369.324
-1.696,-1.096,1.064,-78.918,75.684,-357.117
-1.581,-1.503,0.672,-76.477,79.834,-343.872
-1.429,-1.923,0.276,-76.843,77.454,-327.637
-1.247,-2.303,-0.045,-71.838,69.519,-307.190
-1.088,-2.645,-0.318,-64.575,58.655,-282.288
-0.928,-2.974,-0.503,-58.960,43.823,-255.615
-0.817,-3.328,-0.549,-52.429,26.672,-227.417
-0.686,-3.736,-0.576,-49.500,9.338,-196.899
-0.609,-4.000,-0.567,-47.791,-3.845,-165.588
-0.556,-4.000,-0.457,-43.518,-21.240,-129.578
-0.515,-4.000,-0.347,-39.795,-35.828,-91.919
-0.526,-4.000,-0.263,-40.344,-48.157,-56.152
-0.630,-4.000,-0.277,-42.053,-56.091,-24.292
-0.713,-4.000,-0.237,-33.203,-67.627,47.913
-0.841,-4.000,-0.232,-13.123,-74.951,116.699
-1.008,-3.947,-0.192,-10.559,-86.609,163.086
-1.190,-3.419,-0.145,-6.531,-97.107,205.811
-1.349,-2.868,-0.162,0.366,-106.323,242.371
-1.534,-2.405,-0.147,6.653,-117.981,271.545
-1.702,-2.017,-0.165,10.376,-129.944,295.410
-1.870,-1.683,-0.127,19.287,-143.127,316.406
-2.033,-1.390,-0.090,30.212,-157.654,334.351
-2.176,-1.207,0.105,37.720,-173.889,348.633
-2.249,-0.814,0.632,49.316,-192.322,362.549
-2.344,-0.185,1.482,77.759,-210.876,377.625
-2.278,0.473,2.670,90.637,-228.699,384.216
-2.036,1.186,3.708,84.534,-225.098,383.850
-1.822,1.942,4.000,81.177,-185.364,376.648
-1.433,2.590,4.000,64.148,-139.771,363.647
-1.009,3.043,4.000,31.921,-90.942,339.355
-0.640,3.392,3.817,9.399,-43.335,312.866
-0.230,3.919,3.047,0.000,-6.470,291.321
0.100,4.000,2.277,0.732,21.484,275.818
0.373,4.000,1.488,10.925,40.833,260.437
0.618,4.000,1.298,21.179,30.151,180.725
0.716,4.000,0.935,-1.831,26.550,107.910
0.750,4.000,0.877,16.357,17.029,55.786
0.703,4.000,0.926,37.537,9.277,6.042
0.575,3.517,0.964,58.289,3.601,-35.217
0.467,2.747,0.961,71.045,1.770,-70.129
0.361,1.959,0.980,72.021,0.732,-96.191
0.273,1.178,1.096,60.425,-0.916,-112.732
0.209,0.468,1.256,39.856,-0.122,-120.239
0.183,-0.022,1.429,34.790,1.831,-116.516
0.184,-0.351,1.546,37.415,7.141,-105.164
0.173,-0.553,1.551,35.645,16.174,-91.736
0.193,-0.534,1.416,33.142,25.940,-75.562
0.208,-0.537,1.229,27.954,34.302,-61.096
0.225,-0.475,1.089,18.555,38.635,-48.340
0.235,-0.368,1.042,6.592,40.100,-37.170
0.228,-0.275,0.976,-2.747,41.992,-27.832
0.235,-0.174,0.853,-9.216,43.945,-19.653
0.250,-0.056,0.714,-12.634,44.189,-12.695
0.260,0.078,0.631,-13.794,42.053,-7.690
0.272,0.215,0.588,-13.794,38.818,-4.822
